TIME,WL1,WL2,WL3,VARL1,VARL2,VARL3,K-FACTORL1,K-FACTORL2,K-FACTORL3
8910.004,444.09,493.04,410.13,-199.61,-370.08,-220.83,106.64,106.64,106.64
8910.051,444.09,493.04,410.13,-199.61,-370.08,-220.83,106.64,106.64,106.64
8910.083,431.27,535.37,405.77,-189.26,-378.82,-221.30,88.34,88.34,88.34
8910.129,431.27,535.37,405.77,-189.26,-378.82,-221.30,88.34,88.34,88.34
8910.161,438.09,513.95,408.33,-201.28,-373.62,-218.85,88.34,88.34,88.34
8910.218,438.09,513.95,408.33,-201.28,-373.62,-218.85,88.34,88.34,88.34
8910.25,397.84,535.69,399.64,-171.56,-378.80,-222.23,88.34,88.34,88.34
8910.297,397.84,535.69,399.64,-171.56,-378.80,-222.23,88.34,88.34,88.34
8910.328,438.31,444.39,406.54,-191.76,-343.67,-224.63,81.03,81.03,81.03
8910.375,438.31,444.39,406.54,-191.76,-343.67,-224.63,81.03,81.03,81.03
8910.406,387.21,445.25,406.92,-156.89,-335.57,-228.19,81.03,81.03,81.03
8910.453,387.21,445.25,406.92,-156.89,-335.57,-228.19,81.03,81.03,81.03
8910.484,420.39,447.86,408.59,-173.92,-345.39,-225.37,81.03,81.03,81.03
8910.515,420.39,447.86,408.59,-173.92,-345.39,-225.37,81.03,81.03,81.03
8910.562,420.39,447.86,408.59,-173.92,-345.39,-225.37,81.03,81.03,81.03
8910.593,360.37,502.68,400.01,-147.64,-352.29,-230.37,87.49,87.49,87.49
8910.64,360.37,502.68,400.01,-147.64,-352.29,-230.37,87.49,87.49,87.49
8910.672,386.94,536.17,399.55,-158.77,-378.44,-225.56,87.49,87.49,87.49
8910.718,386.94,536.17,399.55,-158.77,-378.44,-225.56,87.49,87.49,87.49
8910.75,379.72,494.99,402.25,-159.90,-360.57,-225.24,87.49,87.49,87.49
8910.797,379.72,494.99,402.25,-159.90,-360.57,-225.24,87.49,87.49,87.49
8910.828,367.28,523.87,399.80,-144.86,-359.53,-227.54,71.22,71.22,71.22
8910.875,367.28,523.87,399.80,-144.86,-359.53,-227.54,71.22,71.22,71.22
8910.906,378.05,492.96,400.29,-155.99,-358.08,-226.16,71.22,71.22,71.22
