TIME,WL1,WL2,WL3,VARL1,VARL2,VARL3,K-FACTORL1,K-FACTORL2,K-FACTORL3
10483.164,436.56,493.17,371.91,-188.37,-370.09,-219.83,100.05,100.05,100.05
10483.2,436.56,493.17,371.91,-188.37,-370.09,-219.83,100.05,100.05,100.05
10483.247,476.78,470.59,377.36,-208.06,-364.72,-220.24,100.05,100.05,100.05
10483.294,476.78,470.59,377.36,-208.06,-364.72,-220.24,100.05,100.05,100.05
10483.325,443.64,460.21,373.72,-189.98,-357.95,-219.39,100.05,100.05,100.05
10483.372,443.64,460.21,373.72,-189.98,-357.95,-219.39,100.05,100.05,100.05
10483.419,396.73,452.07,371.60,-162.19,-340.97,-222.18,85.73,85.73,85.73
10483.45,396.73,452.07,371.60,-162.19,-340.97,-222.18,85.73,85.73,85.73
10483.497,444.62,481.10,372.27,-195.39,-365.15,-220.02,85.73,85.73,85.73
10483.544,444.62,481.10,372.27,-195.39,-365.15,-220.02,85.73,85.73,85.73
10483.606,456.17,492.28,370.38,-197.07,-369.25,-219.27,85.73,85.73,85.73
10483.654,453.20,482.86,370.24,-190.67,-369.86,-219.81,95.51,95.51,95.51
10483.702,453.20,482.86,370.24,-190.67,-369.86,-219.81,95.51,95.51,95.51
10483.733,402.72,487.61,366.33,-165.11,-364.06,-222.51,95.51,95.51,95.51
10483.78,402.72,487.61,366.33,-165.11,-364.06,-222.51,95.51,95.51,95.51
10483.827,437.74,477.34,371.09,-184.69,-361.40,-221.18,95.51,95.51,95.51
10483.874,437.74,477.34,371.09,-184.69,-361.40,-221.18,95.51,95.51,95.51
10483.921,439.91,512.63,367.21,-185.37,-386.21,-220.75,112.20,112.20,112.20
10483.952,439.91,512.63,367.21,-185.37,-386.21,-220.75,112.20,112.20,112.20
10483.999,479.39,463.55,373.06,-210.76,-364.67,-216.58,112.20,112.20,112.20
10484.046,479.39,463.55,373.06,-210.76,-364.67,-216.58,112.20,112.20,112.20
10484.124,454.66,444.24,371.52,-184.47,-350.13,-220.77,112.20,112.20,112.20
10484.155,417.00,488.80,364.89,-165.09,-369.86,-223.04,106.42,106.42,106.42
10484.217,417.00,488.80,364.89,-165.09,-369.86,-223.04,106.42,106.42,106.42
10484.264,436.92,495.30,372.06,-193.03,-374.92,-222.75,106.42,106.42,106.42
10484.311,436.92,495.30,372.06,-193.03,-374.92,-222.75,106.42,106.42,106.42
10484.374,440.38,509.16,367.26,-185.96,-376.77,-218.29,106.42,106.42,106.42
10484.421,429.61,485.95,369.32,-190.80,-370.33,-220.65,97.12,97.12,97.12
10484.467,429.61,485.95,369.32,-190.80,-370.33,-220.65,97.12,97.12,97.12
10484.514,506.33,446.27,372.93,-304.29,-345.21,-222.93,97.12,97.12,97.12
10484.546,506.33,446.27,372.93,-304.29,-345.21,-222.93,97.12,97.12,97.12
10484.577,1211.90,495.89,366.17,-204.94,-371.51,-217.43,97.12,97.12,97.12
10484.639,1211.90,495.89,366.17,-204.94,-371.51,-217.43,97.12,97.12,97.12
10484.671,1193.53,533.32,361.44,-196.18,-387.84,-216.83,169.78,169.78,169.78
10484.702,1193.53,533.32,361.44,-196.18,-387.84,-216.83,169.78,169.78,169.78
10484.733,1204.56,484.19,377.44,-200.46,-370.84,-225.99,169.78,169.78,169.78
10484.78,1204.56,484.19,377.44,-200.46,-370.84,-225.99,169.78,169.78,169.78
10484.827,1210.63,497.70,383.55,-192.54,-376.83,-229.38,169.78,169.78,169.78
10484.858,1210.63,497.70,383.55,-192.54,-376.83,-229.38,169.78,169.78,169.78
10484.889,1210.63,497.70,383.55,-192.54,-376.83,-229.38,169.78,169.78,169.78
10484.936,1174.70,479.36,367.29,-172.37,-354.57,-220.85,177.79,177.79,177.79
10484.967,1174.70,479.36,367.29,-172.37,-354.57,-220.85,177.79,177.79,177.79
10485.014,1203.51,462.46,372.15,-193.45,-357.52,-221.73,177.79,177.79,177.79
10485.061,1203.51,462.46,372.15,-193.45,-357.52,-221.73,177.79,177.79,177.79
10485.108,1223.79,499.72,368.09,-206.99,-375.43,-219.09,177.79,177.79,177.79
10485.163,1224.82,488.02,369.69,-199.48,-371.55,-219.34,172.81,172.81,172.81
10485.213,1224.82,488.02,369.69,-199.48,-371.55,-219.34,172.81,172.81,172.81
10485.244,1197.42,462.57,371.33,-189.14,-358.82,-223.78,172.81,172.81,172.81
10485.291,1197.42,462.57,371.33,-189.14,-358.82,-223.78,172.81,172.81,172.81
10485.322,1191.06,514.88,366.17,-195.61,-377.75,-221.11,172.81,172.81,172.81
10485.369,1191.06,514.88,366.17,-195.61,-377.75,-221.11,172.81,172.81,172.81
10485.416,1195.92,475.61,367.73,-190.82,-364.15,-221.27,176.02,176.02,176.02
10485.447,1195.92,475.61,367.73,-190.82,-364.15,-221.27,176.02,176.02,176.02
10485.478,1195.92,475.61,367.73,-190.82,-364.15,-221.27,176.02,176.02,176.02
10485.525,1216.29,487.77,370.19,-197.05,-371.45,-219.43,176.02,176.02,176.02
10485.557,1216.29,487.77,370.19,-197.05,-371.45,-219.43,176.02,176.02,176.02
10485.603,1202.08,472.03,369.88,-188.59,-364.99,-219.68,176.02,176.02,176.02
10485.635,1202.08,472.03,369.88,-188.59,-364.99,-219.68,176.02,176.02,176.02
10485.713,1228.26,508.14,368.17,-212.46,-378.24,-217.06,167.34,167.34,167.34
10485.76,1194.13,463.80,368.93,-191.20,-361.74,-220.38,167.34,167.34,167.34
10485.807,1194.13,463.80,368.93,-191.20,-361.74,-220.38,167.34,167.34,167.34
10485.838,1198.23,537.87,365.41,-205.00,-390.32,-217.42,167.34,167.34,167.34
10485.885,1198.23,537.87,365.41,-205.00,-390.32,-217.42,167.34,167.34,167.34
10485.932,1200.07,447.98,368.66,-178.00,-349.49,-220.77,166.54,166.54,166.54
10485.978,1200.07,447.98,368.66,-178.00,-349.49,-220.77,166.54,166.54,166.54
10486.025,1243.17,491.71,368.54,-222.48,-378.09,-215.59,166.54,166.54,166.54
10486.057,1243.17,491.71,368.54,-222.48,-378.09,-215.59,166.54,166.54,166.54
10486.088,1191.29,459.64,366.45,-169.46,-347.58,-222.16,166.54,166.54,166.54
10486.135,1191.29,459.64,366.45,-169.46,-347.58,-222.16,166.54,166.54,166.54
10486.166,1190.58,481.71,366.39,-187.13,-360.55,-219.63,171.75,171.75,171.75
10486.208,1190.58,481.71,366.39,-187.13,-360.55,-219.63,171.75,171.75,171.75
10486.255,1188.80,479.30,369.40,-187.38,-367.01,-220.29,171.75,171.75,171.75
10486.302,1188.80,479.30,369.40,-187.38,-367.01,-220.29,171.75,171.75,171.75
10486.349,1208.94,498.23,370.21,-206.12,-380.92,-217.57,171.75,171.75,171.75
10486.38,1208.94,498.23,370.21,-206.12,-380.92,-217.57,171.75,171.75,171.75
10486.427,1187.50,503.38,367.72,-192.21,-379.99,-218.84,184.50,184.50,184.50
10486.458,1187.50,503.38,367.72,-192.21,-379.99,-218.84,184.50,184.50,184.50
10486.505,1179.93,499.27,367.26,-191.32,-369.60,-221.30,184.50,184.50,184.50
10486.536,1179.93,499.27,367.26,-191.32,-369.60,-221.30,184.50,184.50,184.50
10486.583,1179.93,499.27,367.26,-191.32,-369.60,-221.30,184.50,184.50,184.50
10486.614,1197.80,494.02,367.72,-193.05,-364.78,-220.55,184.50,184.50,184.50
10486.661,1197.80,494.02,367.72,-193.05,-364.78,-220.55,184.50,184.50,184.50
10486.692,1187.20,491.08,369.53,-192.86,-367.46,-221.31,168.75,168.75,168.75
10486.739,1187.20,491.08,369.53,-192.86,-367.46,-221.31,168.75,168.75,168.75
10486.786,1163.78,527.86,361.88,-188.67,-381.44,-218.01,168.75,168.75,168.75
10486.817,1163.78,527.86,361.88,-188.67,-381.44,-218.01,168.75,168.75,168.75
10486.864,1152.25,500.17,367.69,-180.12,-368.08,-223.16,168.75,168.75,168.75
10486.895,1152.25,500.17,367.69,-180.12,-368.08,-223.16,168.75,168.75,168.75
10486.942,1185.07,463.67,368.49,-178.79,-352.98,-221.19,150.72,150.72,150.72
10486.989,1185.07,463.67,368.49,-178.79,-352.98,-221.19,150.72,150.72,150.72
10487.036,1179.88,495.91,366.93,-187.60,-365.47,-219.03,150.72,150.72,150.72
10487.067,1179.88,495.91,366.93,-187.60,-365.47,-219.03,150.72,150.72,150.72
10487.114,1210.34,491.36,371.34,-204.21,-371.33,-216.56,150.72,150.72,150.72
10487.146,1210.34,491.36,371.34,-204.21,-371.33,-216.56,150.72,150.72,150.72
