TIME,WL1,WL2,WL3,VARL1,VARL2,VARL3,K-FACTORL1,K-FACTORL2,K-FACTORL3
9987.248,451.28,458.29,386.55,-192.06,-355.09,-223.41,77.03,77.03,77.03
9987.279,432.42,500.57,383.14,-185.09,-373.36,-222.87,77.03,77.03,77.03
9987.326,432.42,500.57,383.14,-185.09,-373.36,-222.87,77.03,77.03,77.03
9987.357,429.70,502.55,379.51,-185.15,-372.62,-222.89,89.49,89.49,89.49
9987.404,429.70,502.55,379.51,-185.15,-372.62,-222.89,89.49,89.49,89.49
9987.451,417.79,458.59,379.89,-171.09,-354.27,-224.21,89.49,89.49,89.49
9987.498,417.79,458.59,379.89,-171.09,-354.27,-224.21,89.49,89.49,89.49
9987.529,425.13,498.24,384.19,-189.36,-370.11,-225.57,89.49,89.49,89.49
9987.576,425.13,498.24,384.19,-189.36,-370.11,-225.57,89.49,89.49,89.49
9987.607,438.84,498.32,384.35,-191.73,-367.17,-221.66,105.86,105.86,105.86
9987.654,438.84,498.32,384.35,-191.73,-367.17,-221.66,105.86,105.86,105.86
9987.701,428.27,503.82,380.22,-191.11,-371.77,-221.80,105.86,105.86,105.86
9987.732,428.27,503.82,380.22,-191.11,-371.77,-221.80,105.86,105.86,105.86
9987.763,428.27,503.82,380.22,-191.11,-371.77,-221.80,105.86,105.86,105.86
9987.795,426.25,494.94,379.68,-185.44,-366.53,-223.36,105.86,105.86,105.86
9987.841,426.25,494.94,379.68,-185.44,-366.53,-223.36,105.86,105.86,105.86
9987.873,440.05,496.23,378.72,-180.68,-368.09,-220.62,79.74,79.74,79.74
9987.92,440.05,496.23,378.72,-180.68,-368.09,-220.62,79.74,79.74,79.74
9987.951,424.58,484.40,380.09,-179.93,-365.28,-223.29,79.74,79.74,79.74
9987.998,424.58,484.40,380.09,-179.93,-365.28,-223.29,79.74,79.74,79.74
9988.029,419.86,498.29,379.40,-177.53,-371.31,-222.89,79.74,79.74,79.74
9988.076,419.86,498.29,379.40,-177.53,-371.31,-222.89,79.74,79.74,79.74
9988.107,424.20,503.21,381.81,-181.61,-373.12,-221.87,98.71,98.71,98.71
9988.154,424.20,503.21,381.81,-181.61,-373.12,-221.87,98.71,98.71,98.71
9988.196,473.03,484.45,384.72,-208.23,-373.39,-218.75,98.71,98.71,98.71
9988.243,473.03,484.45,384.72,-208.23,-373.39,-218.75,98.71,98.71,98.71
9988.274,455.15,540.99,379.53,-195.77,-393.61,-221.75,98.71,98.71,98.71
9988.321,455.15,540.99,379.53,-195.77,-393.61,-221.75,98.71,98.71,98.71
9988.368,455.25,487.56,382.51,-200.54,-371.51,-222.65,93.90,93.90,93.90
9988.399,455.25,487.56,382.51,-200.54,-371.51,-222.65,93.90,93.90,93.90
9988.43,455.25,487.56,382.51,-200.54,-371.51,-222.65,93.90,93.90,93.90
9988.477,461.49,479.10,384.37,-202.81,-369.79,-219.72,93.90,93.90,93.90
9988.509,461.49,479.10,384.37,-202.81,-369.79,-219.72,93.90,93.90,93.90
