TIME,WL1,WL2,WL3,VARL1,VARL2,VARL3,K-FACTORL1,K-FACTORL2,K-FACTORL3
9508.256,322.60,482.49,397.17,-144.03,-346.07,-227.44,124.03,124.03,124.03
9508.303,363.29,506.02,397.96,-169.72,-374.33,-225.64,124.03,124.03,124.03
9508.35,363.29,506.02,397.96,-169.72,-374.33,-225.64,124.03,124.03,124.03
9508.397,378.75,489.82,398.39,-179.60,-364.81,-222.65,77.49,77.49,77.49
9508.444,378.75,489.82,398.39,-179.60,-364.81,-222.65,77.49,77.49,77.49
9508.49,361.29,448.53,401.15,-161.11,-340.78,-224.10,77.49,77.49,77.49
9508.537,361.29,448.53,401.15,-161.11,-340.78,-224.10,77.49,77.49,77.49
9508.6,365.36,507.78,394.94,-165.90,-368.42,-224.58,77.49,77.49,77.49
9508.647,358.05,503.11,398.07,-162.70,-363.46,-227.88,66.54,66.54,66.54
9508.694,358.05,503.11,398.07,-162.70,-363.46,-227.88,66.54,66.54,66.54
9508.74,320.81,487.42,392.62,-133.80,-351.87,-228.53,66.54,66.54,66.54
9508.787,320.81,487.42,392.62,-133.80,-351.87,-228.53,66.54,66.54,66.54
9508.834,383.59,495.83,394.94,-169.47,-369.13,-222.83,66.54,66.54,66.54
9508.865,383.59,495.83,394.94,-169.47,-369.13,-222.83,66.54,66.54,66.54
9508.912,347.72,477.03,392.87,-156.61,-354.09,-225.87,74.50,74.50,74.50
9508.944,347.72,477.03,392.87,-156.61,-354.09,-225.87,74.50,74.50,74.50
9508.975,366.92,491.06,393.15,-168.21,-362.73,-222.78,74.50,74.50,74.50
9509.022,366.92,491.06,393.15,-168.21,-362.73,-222.78,74.50,74.50,74.50
9509.084,334.29,499.60,392.08,-142.96,-358.69,-223.23,74.50,74.50,74.50
9509.115,334.29,499.60,392.08,-142.96,-358.69,-223.23,74.50,74.50,74.50
9509.162,351.15,484.77,392.87,-156.16,-353.09,-226.13,61.02,61.02,61.02
9509.194,351.15,484.77,392.87,-156.16,-353.09,-226.13,61.02,61.02,61.02
9509.24,395.29,480.11,397.21,-182.42,-364.55,-226.87,61.02,61.02,61.02
9509.287,395.29,480.11,397.21,-182.42,-364.55,-226.87,61.02,61.02,61.02
9509.334,368.91,483.90,402.61,-171.04,-360.06,-228.93,61.02,61.02,61.02
9509.381,368.91,483.90,402.61,-171.04,-360.06,-228.93,61.02,61.02,61.02
9509.428,376.62,484.17,395.72,-165.12,-363.78,-227.69,80.89,80.89,80.89
9509.459,376.62,484.17,395.72,-165.12,-363.78,-227.69,80.89,80.89,80.89
9509.49,372.21,504.87,389.31,-171.81,-370.51,-224.95,80.89,80.89,80.89
9509.537,372.21,504.87,389.31,-171.81,-370.51,-224.95,80.89,80.89,80.89
9509.584,383.67,502.28,389.58,-179.13,-369.39,-222.19,80.89,80.89,80.89
9509.615,383.67,502.28,389.58,-179.13,-369.39,-222.19,80.89,80.89,80.89
9509.662,383.67,502.28,389.58,-179.13,-369.39,-222.19,80.89,80.89,80.89
9509.694,318.01,481.92,390.78,-140.67,-350.92,-226.63,84.36,84.36,84.36
9509.725,318.01,481.92,390.78,-140.67,-350.92,-226.63,84.36,84.36,84.36
9509.772,396.34,493.41,393.21,-181.06,-367.03,-223.49,84.36,84.36,84.36
9509.803,396.34,493.41,393.21,-181.06,-367.03,-223.49,84.36,84.36,84.36
9509.881,378.68,491.61,406.80,-170.65,-362.23,-233.56,84.36,84.36,84.36
9509.928,367.33,529.66,397.92,-163.58,-376.95,-226.82,71.85,71.85,71.85
9509.975,367.33,529.66,397.92,-163.58,-376.95,-226.82,71.85,71.85,71.85
9510.006,358.18,431.59,399.38,-165.82,-335.53,-225.34,71.85,71.85,71.85
9510.053,358.18,431.59,399.38,-165.82,-335.53,-225.34,71.85,71.85,71.85
9510.1,352.13,481.44,394.82,-152.30,-355.53,-223.84,71.85,71.85,71.85
9510.131,352.13,481.44,394.82,-152.30,-355.53,-223.84,71.85,71.85,71.85
9510.163,370.80,525.02,389.99,-169.82,-380.00,-221.03,110.07,110.07,110.07
9510.204,370.80,525.02,389.99,-169.82,-380.00,-221.03,110.07,110.07,110.07
9510.251,386.55,506.84,392.83,-175.67,-377.72,-219.25,110.07,110.07,110.07
9510.282,386.55,506.84,392.83,-175.67,-377.72,-219.25,110.07,110.07,110.07
9510.314,386.55,506.84,392.83,-175.67,-377.72,-219.25,110.07,110.07,110.07
9510.376,368.34,495.95,392.06,-168.48,-362.32,-223.17,110.07,110.07,110.07
9510.407,391.97,474.63,398.15,-179.83,-358.50,-222.52,104.00,104.00,104.00
9510.454,391.97,474.63,398.15,-179.83,-358.50,-222.52,104.00,104.00,104.00
9510.486,384.00,525.45,389.31,-171.30,-384.79,-219.79,104.00,104.00,104.00
9510.532,384.00,525.45,389.31,-171.30,-384.79,-219.79,104.00,104.00,104.00
9510.564,384.00,525.45,389.31,-171.30,-384.79,-219.79,104.00,104.00,104.00
9510.611,372.72,460.67,393.65,-170.43,-346.32,-223.51,104.00,104.00,104.00
9510.642,372.72,460.67,393.65,-170.43,-346.32,-223.51,104.00,104.00,104.00
9510.689,365.81,510.34,388.65,-174.20,-367.13,-222.83,71.71,71.71,71.71
9510.72,365.81,510.34,388.65,-174.20,-367.13,-222.83,71.71,71.71,71.71
9510.767,357.67,496.77,387.82,-160.63,-363.27,-221.10,71.71,71.71,71.71
9510.798,357.67,496.77,387.82,-160.63,-363.27,-221.10,71.71,71.71,71.71
9510.845,363.64,486.11,394.29,-169.58,-355.70,-222.94,71.71,71.71,71.71
9510.892,363.64,486.11,394.29,-169.58,-355.70,-222.94,71.71,71.71,71.71
9510.939,663.80,509.35,390.49,595.94,-372.24,-222.41,99.83,99.83,99.83
9510.97,663.80,509.35,390.49,595.94,-372.24,-222.41,99.83,99.83,99.83
9511.017,1090.44,493.37,390.91,252.97,-370.10,-220.78,99.83,99.83,99.83
9511.048,1090.44,493.37,390.91,252.97,-370.10,-220.78,99.83,99.83,99.83
9511.095,771.50,481.37,387.33,107.91,-358.14,-224.91,99.83,99.83,99.83
9511.126,771.50,481.37,387.33,107.91,-358.14,-224.91,99.83,99.83,99.83
9511.173,725.55,513.79,386.42,-135.05,-372.11,-220.28,78.79,78.79,78.79
9511.204,725.55,513.79,386.42,-135.05,-372.11,-220.28,78.79,78.79,78.79
9511.251,668.73,519.90,389.33,-133.27,-370.62,-222.95,78.79,78.79,78.79
9511.282,668.73,519.90,389.33,-133.27,-370.62,-222.95,78.79,78.79,78.79
9511.314,668.73,519.90,389.33,-133.27,-370.62,-222.95,78.79,78.79,78.79
9511.345,678.67,468.29,399.18,-147.38,-353.57,-223.51,78.79,78.79,78.79
9511.392,678.67,468.29,399.18,-147.38,-353.57,-223.51,78.79,78.79,78.79
9511.423,662.10,437.88,400.79,-137.52,-335.16,-225.89,149.78,149.78,149.78
9511.486,658.32,491.99,388.93,-145.57,-356.09,-223.45,149.78,149.78,149.78
9511.517,658.32,491.99,388.93,-145.57,-356.09,-223.45,149.78,149.78,149.78
9511.564,658.32,491.99,388.93,-145.57,-356.09,-223.45,149.78,149.78,149.78
9511.611,656.58,488.54,390.50,-138.27,-359.29,-223.45,149.78,149.78,149.78
9511.657,656.58,488.54,390.50,-138.27,-359.29,-223.45,149.78,149.78,149.78
9511.689,663.74,481.82,398.56,-143.28,-361.52,-225.64,89.06,89.06,89.06
9511.736,663.74,481.82,398.56,-143.28,-361.52,-225.64,89.06,89.06,89.06
9511.782,668.39,486.78,392.40,-154.91,-359.55,-223.81,89.06,89.06,89.06
9511.814,668.39,486.78,392.40,-154.91,-359.55,-223.81,89.06,89.06,89.06
9511.845,657.69,467.05,394.46,-151.67,-346.91,-225.77,89.06,89.06,89.06
9511.876,657.69,467.05,394.46,-151.67,-346.91,-225.77,89.06,89.06,89.06
9511.923,667.75,447.18,397.61,-151.95,-342.17,-221.66,106.23,106.23,106.23
9511.954,667.75,447.18,397.61,-151.95,-342.17,-221.66,106.23,106.23,106.23
9512.001,659.72,487.58,394.36,-150.32,-362.68,-219.42,106.23,106.23,106.23
9512.032,659.72,487.58,394.36,-150.32,-362.68,-219.42,106.23,106.23,106.23
9512.079,630.94,474.33,388.80,-136.13,-355.64,-221.28,106.23,106.23,106.23
9512.111,630.94,474.33,388.80,-136.13,-355.64,-221.28,106.23,106.23,106.23
9512.142,630.94,474.33,388.80,-136.13,-355.64,-221.28,106.23,106.23,106.23
9512.184,642.48,480.68,391.54,-146.36,-358.33,-219.49,106.60,106.60,106.60
9512.231,642.48,480.68,391.54,-146.36,-358.33,-219.49,106.60,106.60,106.60
9512.262,669.88,512.04,390.07,-161.24,-374.63,-216.54,106.60,106.60,106.60
9512.309,669.88,512.04,390.07,-161.24,-374.63,-216.54,106.60,106.60,106.60
9512.34,664.57,459.00,395.33,-160.51,-349.90,-223.00,106.60,106.60,106.60
9512.387,664.57,459.00,395.33,-160.51,-349.90,-223.00,106.60,106.60,106.60
9512.418,602.41,531.73,389.21,-126.70,-374.71,-224.06,116.72,116.72,116.72
9512.465,602.41,531.73,389.21,-126.70,-374.71,-224.06,116.72,116.72,116.72
9512.496,617.88,504.10,387.27,-142.57,-365.04,-222.60,116.72,116.72,116.72
9512.543,617.88,504.10,387.27,-142.57,-365.04,-222.60,116.72,116.72,116.72
9512.574,634.29,485.73,390.09,-148.80,-363.50,-223.63,116.72,116.72,116.72
9512.621,634.29,485.73,390.09,-148.80,-363.50,-223.63,116.72,116.72,116.72
9512.653,638.92,482.16,391.65,-152.01,-360.37,-225.61,83.37,83.37,83.37
9512.7,638.92,482.16,391.65,-152.01,-360.37,-225.61,83.37,83.37,83.37
9512.731,638.92,482.16,391.65,-152.01,-360.37,-225.61,83.37,83.37,83.37
9512.778,660.58,448.75,399.64,-158.24,-351.98,-225.93,83.37,83.37,83.37
9512.809,660.58,448.75,399.64,-158.24,-351.98,-225.93,83.37,83.37,83.37
9512.856,592.01,503.16,389.66,-133.98,-365.45,-228.55,83.37,83.37,83.37
9512.887,592.01,503.16,389.66,-133.98,-365.45,-228.55,83.37,83.37,83.37
9512.934,632.16,501.53,390.55,-160.57,-365.85,-225.07,78.55,78.55,78.55
9512.965,632.16,501.53,390.55,-160.57,-365.85,-225.07,78.55,78.55,78.55
9513.043,603.97,487.99,393.55,-138.53,-358.09,-229.67,78.55,78.55,78.55
9513.09,617.71,477.49,392.44,-146.98,-349.69,-225.13,78.55,78.55,78.55
9513.137,617.71,477.49,392.44,-146.98,-349.69,-225.13,78.55,78.55,78.55
9513.168,603.25,488.78,392.51,-143.12,-358.96,-227.23,97.04,97.04,97.04
9513.2,603.25,488.78,392.51,-143.12,-358.96,-227.23,97.04,97.04,97.04
9513.246,594.87,494.47,390.45,-138.44,-361.49,-227.51,97.04,97.04,97.04
9513.278,594.87,494.47,390.45,-138.44,-361.49,-227.51,97.04,97.04,97.04
9513.325,594.87,494.47,390.45,-138.44,-361.49,-227.51,97.04,97.04,97.04
9513.356,632.27,525.74,388.32,-147.92,-374.59,-224.60,97.04,97.04,97.04
9513.403,632.27,525.74,388.32,-147.92,-374.59,-224.60,97.04,97.04,97.04
9513.434,606.29,457.38,394.67,-136.58,-352.64,-227.70,92.15,92.15,92.15
9513.481,606.29,457.38,394.67,-136.58,-352.64,-227.70,92.15,92.15,92.15
9513.528,616.79,468.19,393.93,-138.92,-347.32,-228.93,92.15,92.15,92.15
9513.575,616.79,468.19,393.93,-138.92,-347.32,-228.93,92.15,92.15,92.15
9513.637,630.37,471.41,397.20,-143.92,-353.94,-224.25,92.15,92.15,92.15
9513.668,586.31,488.98,390.94,-116.32,-353.35,-223.66,137.10,137.10,137.10
9513.7,586.31,488.98,390.94,-116.32,-353.35,-223.66,137.10,137.10,137.10
9513.746,634.16,456.49,394.52,-146.87,-346.26,-224.98,137.10,137.10,137.10
9513.793,634.16,456.49,394.52,-146.87,-346.26,-224.98,137.10,137.10,137.10
9513.825,629.88,525.80,385.46,-140.14,-380.45,-222.86,137.10,137.10,137.10
9513.856,629.88,525.80,385.46,-140.14,-380.45,-222.86,137.10,137.10,137.10
9513.887,629.88,525.80,385.46,-140.14,-380.45,-222.86,137.10,137.10,137.10
9513.923,663.50,454.35,395.12,-159.65,-350.66,-222.59,94.42,94.42,94.42
9513.956,663.50,454.35,395.12,-159.65,-350.66,-222.59,94.42,94.42,94.42
9514.003,647.35,442.75,395.94,-150.80,-348.14,-223.71,94.42,94.42,94.42
9514.05,647.35,442.75,395.94,-150.80,-348.14,-223.71,94.42,94.42,94.42
9514.081,633.69,513.55,388.01,-157.76,-371.21,-220.98,94.42,94.42,94.42
9514.128,633.69,513.55,388.01,-157.76,-371.21,-220.98,94.42,94.42,94.42
9514.16,614.86,520.41,386.85,-148.84,-379.65,-221.57,103.38,103.38,103.38
9514.202,614.86,520.41,386.85,-148.84,-379.65,-221.57,103.38,103.38,103.38
9514.249,648.32,493.77,392.56,-166.66,-370.60,-220.38,103.38,103.38,103.38
9514.28,648.32,493.77,392.56,-166.66,-370.60,-220.38,103.38,103.38,103.38
9514.311,648.32,493.77,392.56,-166.66,-370.60,-220.38,103.38,103.38,103.38
9514.358,644.79,453.28,395.33,-145.41,-343.03,-224.95,103.38,103.38,103.38
9514.389,644.79,453.28,395.33,-145.41,-343.03,-224.95,103.38,103.38,103.38
9514.436,613.59,483.67,393.82,-142.10,-358.96,-225.64,114.09,114.09,114.09
9514.467,613.59,483.67,393.82,-142.10,-358.96,-225.64,114.09,114.09,114.09
9514.514,628.64,485.89,394.61,-159.41,-368.97,-222.79,114.09,114.09,114.09
9514.545,628.64,485.89,394.61,-159.41,-368.97,-222.79,114.09,114.09,114.09
9514.624,606.81,473.30,392.73,-139.81,-356.97,-221.59,114.09,114.09,114.09
9514.686,621.82,434.34,398.16,-146.43,-338.57,-224.33,101.93,101.93,101.93
9514.717,621.82,434.34,398.16,-146.43,-338.57,-224.33,101.93,101.93,101.93
9514.764,621.48,478.94,391.39,-143.11,-359.26,-223.09,101.93,101.93,101.93
