TIME,WL1,WL2,WL3,VARL1,VARL2,VARL3,K-FACTORL1,K-FACTORL2,K-FACTORL3
11767.524,449.76,456.45,281.69,-198.94,-370.65,-220.17,98.03,98.03,98.03
11767.555,449.76,456.45,281.69,-198.94,-370.65,-220.17,98.03,98.03,98.03
11767.587,417.83,510.83,274.81,-184.59,-391.08,-218.61,98.03,98.03,98.03
11767.633,417.83,510.83,274.81,-184.59,-391.08,-218.61,98.03,98.03,98.03
11767.68,383.69,475.88,271.40,-165.86,-359.47,-219.41,81.93,81.93,81.93
11767.712,383.69,475.88,271.40,-165.86,-359.47,-219.41,81.93,81.93,81.93
11767.758,442.16,517.24,268.85,-185.42,-391.14,-214.40,81.93,81.93,81.93
11767.805,442.16,517.24,268.85,-185.42,-391.14,-214.40,81.93,81.93,81.93
11767.837,454.93,491.57,271.61,-201.20,-381.50,-213.58,81.93,81.93,81.93
11767.883,454.93,491.57,271.61,-201.20,-381.50,-213.58,81.93,81.93,81.93
11767.915,437.08,442.78,275.19,-188.27,-366.31,-215.47,97.57,97.57,97.57
11767.961,437.08,442.78,275.19,-188.27,-366.31,-215.47,97.57,97.57,97.57
11768.008,410.80,482.04,271.64,-183.57,-377.76,-215.51,97.57,97.57,97.57
11768.055,410.80,482.04,271.64,-183.57,-377.76,-215.51,97.57,97.57,97.57
11768.087,453.51,467.16,275.27,-203.47,-369.13,-213.69,97.57,97.57,97.57
11768.133,453.51,467.16,275.27,-203.47,-369.13,-213.69,97.57,97.57,97.57
11768.165,405.64,448.54,274.10,-177.53,-362.57,-217.20,91.34,91.34,91.34
11768.207,405.64,448.54,274.10,-177.53,-362.57,-217.20,91.34,91.34,91.34
11768.238,405.64,448.54,274.10,-177.53,-362.57,-217.20,91.34,91.34,91.34
11768.285,405.09,485.72,274.27,-180.39,-375.16,-216.45,91.34,91.34,91.34
11768.332,405.09,485.72,274.27,-180.39,-375.16,-216.45,91.34,91.34,91.34
11768.363,404.34,470.88,272.68,-179.08,-366.95,-214.69,91.34,91.34,91.34
11768.394,404.34,470.88,272.68,-179.08,-366.95,-214.69,91.34,91.34,91.34
11768.441,394.40,448.36,278.88,-171.97,-352.38,-220.82,86.64,86.64,86.64
11768.472,394.40,448.36,278.88,-171.97,-352.38,-220.82,86.64,86.64,86.64
11768.519,412.97,445.23,272.78,-178.44,-362.91,-215.92,86.64,86.64,86.64
11768.55,412.97,445.23,272.78,-178.44,-362.91,-215.92,86.64,86.64,86.64
11768.597,425.47,494.70,275.15,-185.08,-379.97,-218.12,86.64,86.64,86.64
11768.629,425.47,494.70,275.15,-185.08,-379.97,-218.12,86.64,86.64,86.64
11768.676,414.72,495.73,272.02,-187.10,-376.59,-213.62,85.44,85.44,85.44
11768.707,414.72,495.73,272.02,-187.10,-376.59,-213.62,85.44,85.44,85.44
11768.738,414.72,495.73,272.02,-187.10,-376.59,-213.62,85.44,85.44,85.44
11768.785,425.66,473.37,273.68,-185.39,-374.18,-214.35,85.44,85.44,85.44
11768.816,425.66,473.37,273.68,-185.39,-374.18,-214.35,85.44,85.44,85.44
11768.894,430.66,483.36,273.65,-192.83,-377.74,-213.33,85.44,85.44,85.44
11768.941,445.00,435.56,276.54,-197.85,-363.50,-214.30,136.86,136.86,136.86
11768.988,445.00,435.56,276.54,-197.85,-363.50,-214.30,136.86,136.86,136.86
11769.019,403.43,470.36,271.90,-167.92,-363.31,-216.49,136.86,136.86,136.86
11769.066,403.43,470.36,271.90,-167.92,-363.31,-216.49,136.86,136.86,136.86
11769.113,409.47,468.09,295.26,-181.98,-367.80,-236.20,136.86,136.86,136.86
11769.144,409.47,468.09,295.26,-181.98,-367.80,-236.20,136.86,136.86,136.86
11769.191,404.65,466.99,281.47,-179.37,-367.26,-225.18,90.66,90.66,90.66
11769.222,404.65,466.99,281.47,-179.37,-367.26,-225.18,90.66,90.66,90.66
11769.254,404.65,466.99,281.47,-179.37,-367.26,-225.18,90.66,90.66,90.66
11769.301,382.99,432.97,272.08,-158.99,-342.88,-218.26,90.66,90.66,90.66
11769.332,382.99,432.97,272.08,-158.99,-342.88,-218.26,90.66,90.66,90.66
11769.394,418.36,1118.22,274.06,-186.54,-803.90,-217.95,90.66,90.66,90.66
11769.441,400.60,1867.85,278.88,-172.55,-413.01,-217.89,103.52,103.52,103.52
11769.472,400.60,1867.85,278.88,-172.55,-413.01,-217.89,103.52,103.52,103.52
11769.504,400.60,1867.85,278.88,-172.55,-413.01,-217.89,103.52,103.52,103.52
11769.55,376.11,1852.72,271.35,-158.73,-414.26,-218.02,103.52,103.52,103.52
11769.582,376.11,1852.72,271.35,-158.73,-414.26,-218.02,103.52,103.52,103.52
11769.629,409.66,1828.59,274.93,-174.94,-396.65,-217.01,103.52,103.52,103.52
