TIME,WL1,WL2,WL3,VARL1,VARL2,VARL3,K-FACTORL1,K-FACTORL2,K-FACTORL3
10534.444,433.55,491.30,373.17,-190.64,-370.75,-223.66,90.92,90.92,90.92
10534.475,440.55,490.03,375.60,-180.53,-367.56,-222.77,90.92,90.92,90.92
10534.522,440.55,490.03,375.60,-180.53,-367.56,-222.77,90.92,90.92,90.92
10534.569,446.91,489.84,373.56,-192.18,-364.18,-219.59,85.83,85.83,85.83
10534.601,446.91,489.84,373.56,-192.18,-364.18,-219.59,85.83,85.83,85.83
10534.632,423.06,480.01,368.92,-182.87,-366.31,-219.27,85.83,85.83,85.83
10534.679,423.06,480.01,368.92,-182.87,-366.31,-219.27,85.83,85.83,85.83
10534.71,456.32,449.34,372.71,-194.65,-356.87,-216.43,85.83,85.83,85.83
10534.741,456.32,449.34,372.71,-194.65,-356.87,-216.43,85.83,85.83,85.83
10534.804,426.64,493.48,369.76,-181.91,-371.67,-218.82,87.45,87.45,87.45
10534.835,426.64,493.48,369.76,-181.91,-371.67,-218.82,87.45,87.45,87.45
10534.882,430.32,502.64,373.82,-192.12,-383.19,-218.75,87.45,87.45,87.45
10534.913,430.32,502.64,373.82,-192.12,-383.19,-218.75,87.45,87.45,87.45
10534.96,429.48,476.79,370.50,-189.05,-362.31,-218.97,87.45,87.45,87.45
10534.991,429.48,476.79,370.50,-189.05,-362.31,-218.97,87.45,87.45,87.45
10535.054,436.32,482.04,367.68,-186.38,-363.05,-216.00,113.68,113.68,113.68
10535.085,436.32,482.04,367.68,-186.38,-363.05,-216.00,113.68,113.68,113.68
10535.132,431.55,508.78,368.74,-182.97,-379.17,-215.92,113.68,113.68,113.68
10535.163,431.55,508.78,368.74,-182.97,-379.17,-215.92,113.68,113.68,113.68
10535.205,431.55,508.78,368.74,-182.97,-379.17,-215.92,113.68,113.68,113.68
10535.252,380.65,494.79,368.41,-161.37,-362.38,-219.42,113.68,113.68,113.68
10535.299,379.43,496.28,366.69,-160.30,-357.59,-217.01,81.48,81.48,81.48
10535.33,379.43,496.28,366.69,-160.30,-357.59,-217.01,81.48,81.48,81.48
10535.361,379.43,496.28,366.69,-160.30,-357.59,-217.01,81.48,81.48,81.48
10535.408,379.09,509.26,367.64,-161.58,-365.18,-219.85,81.48,81.48,81.48
10535.44,379.09,509.26,367.64,-161.58,-365.18,-219.85,81.48,81.48,81.48
10535.486,428.15,479.72,372.83,-184.92,-362.65,-219.14,81.48,81.48,81.48
10535.518,428.15,479.72,372.83,-184.92,-362.65,-219.14,81.48,81.48,81.48
10535.58,422.67,499.36,367.28,-184.45,-368.35,-218.76,102.14,102.14,102.14
10535.611,422.67,499.36,367.28,-184.45,-368.35,-218.76,102.14,102.14,102.14
10535.658,463.08,457.21,376.11,-205.38,-361.43,-216.02,102.14,102.14,102.14
10535.69,463.08,457.21,376.11,-205.38,-361.43,-216.02,102.14,102.14,102.14
10535.721,465.40,497.53,371.51,-206.23,-379.59,-212.77,102.14,102.14,102.14
10535.768,465.40,497.53,371.51,-206.23,-379.59,-212.77,102.14,102.14,102.14
10535.799,426.90,531.08,367.66,-183.52,-381.15,-216.90,86.30,86.30,86.30
10535.861,426.90,531.08,367.66,-183.52,-381.15,-216.90,86.30,86.30,86.30
10535.893,467.78,503.00,378.08,-214.49,-376.01,-215.23,86.30,86.30,86.30
10535.94,467.78,503.00,378.08,-214.49,-376.01,-215.23,86.30,86.30,86.30
10535.971,544.02,626.39,386.71,-314.78,-460.12,-226.37,86.30,86.30,86.30
10536.018,544.02,626.39,386.71,-314.78,-460.12,-226.37,86.30,86.30,86.30
10536.049,940.22,1012.35,369.29,270.59,-626.75,-214.78,167.98,167.98,167.98
10536.096,940.22,1012.35,369.29,270.59,-626.75,-214.78,167.98,167.98,167.98
10536.143,918.70,946.62,368.85,270.82,-592.50,-218.41,167.98,167.98,167.98
10536.174,918.70,946.62,368.85,270.82,-592.50,-218.41,167.98,167.98,167.98
10536.205,930.73,968.00,369.67,273.52,-600.97,-217.72,167.98,167.98,167.98
10536.236,930.73,968.00,369.67,273.52,-600.97,-217.72,167.98,167.98,167.98
10536.283,930.73,968.00,369.67,273.52,-600.97,-217.72,167.98,167.98,167.98
