TIME,WL1,WL2,WL3,VARL1,VARL2,VARL3,K-FACTORL1,K-FACTORL2,K-FACTORL3
7509.963,424.73,423.86,330.65,-185.19,-316.32,-235.27,105.89,105.89,105.89
7509.994,425.24,465.26,325.92,-197.65,-334.59,-230.43,105.89,105.89,105.89
7510.041,425.24,465.26,325.92,-197.65,-334.59,-230.43,105.89,105.89,105.89
7510.072,430.24,440.80,328.99,-189.64,-331.58,-231.33,106.48,106.48,106.48
7510.119,430.24,440.80,328.99,-189.64,-331.58,-231.33,106.48,106.48,106.48
7510.166,364.70,470.36,308.55,-158.73,-323.86,-233.63,106.48,106.48,106.48
7510.224,364.70,470.36,308.55,-158.73,-323.86,-233.63,106.48,106.48,106.48
7510.255,414.23,458.26,306.54,-174.87,-329.43,-230.02,106.48,106.48,106.48
7510.302,414.23,458.26,306.54,-174.87,-329.43,-230.02,106.48,106.48,106.48
7510.333,458.53,462.84,307.38,-195.94,-341.48,-229.09,104.09,104.09,104.09
7510.38,458.53,462.84,307.38,-195.94,-341.48,-229.09,104.09,104.09,104.09
7510.411,462.20,457.49,304.70,-203.14,-332.70,-227.88,104.09,104.09,104.09
7510.458,462.20,457.49,304.70,-203.14,-332.70,-227.88,104.09,104.09,104.09
7510.489,443.55,470.25,304.26,-197.65,-350.10,-227.01,104.09,104.09,104.09
7510.536,443.55,470.25,304.26,-197.65,-350.10,-227.01,104.09,104.09,104.09
7510.583,440.06,491.85,302.00,-192.40,-351.69,-229.35,95.20,95.20,95.20
7510.63,440.06,491.85,302.00,-192.40,-351.69,-229.35,95.20,95.20,95.20
7510.661,421.53,489.74,302.09,-172.97,-339.34,-230.75,95.20,95.20,95.20
7510.708,421.53,489.74,302.09,-172.97,-339.34,-230.75,95.20,95.20,95.20
7510.739,405.76,477.15,307.34,-174.38,-333.19,-231.38,95.20,95.20,95.20
7510.802,405.76,477.15,307.34,-174.38,-333.19,-231.38,95.20,95.20,95.20
7510.849,423.51,480.03,320.70,-188.95,-340.69,-229.40,69.72,69.72,69.72
7510.895,423.51,480.03,320.70,-188.95,-340.69,-229.40,69.72,69.72,69.72
7510.942,379.48,501.65,321.95,-156.93,-342.24,-234.00,69.72,69.72,69.72
7510.989,379.48,501.65,321.95,-156.93,-342.24,-234.00,69.72,69.72,69.72
