TIME,WL1,WL2,WL3,VARL1,VARL2,VARL3,K-FACTORL1,K-FACTORL2,K-FACTORL3
10978.82,424.97,402.57,280.54,-186.67,-301.55,-221.97,81.09,81.09,81.09
10978.867,424.97,402.57,280.54,-186.67,-301.55,-221.97,81.09,81.09,81.09
10978.914,428.62,435.51,279.08,-185.04,-325.20,-220.19,81.09,81.09,81.09
10978.945,428.62,435.51,279.08,-185.04,-325.20,-220.19,81.09,81.09,81.09
10978.992,443.95,464.41,280.96,-190.24,-334.34,-220.64,81.09,81.09,81.09
10979.023,443.95,464.41,280.96,-190.24,-334.34,-220.64,81.09,81.09,81.09
10979.07,419.30,427.07,284.88,-182.53,-310.02,-221.21,98.88,98.88,98.88
10979.102,419.30,427.07,284.88,-182.53,-310.02,-221.21,98.88,98.88,98.88
10979.172,443.99,457.17,281.01,-198.37,-332.34,-217.77,98.88,98.88,98.88
10979.206,425.75,413.37,281.95,-185.51,-306.59,-219.14,98.88,98.88,98.88
10979.253,425.75,413.37,281.95,-185.51,-306.59,-219.14,98.88,98.88,98.88
10979.3,474.20,410.13,283.46,-198.45,-307.13,-218.84,110.45,110.45,110.45
10979.347,474.20,410.13,283.46,-198.45,-307.13,-218.84,110.45,110.45,110.45
10979.394,482.24,427.48,279.10,-198.00,-319.05,-217.56,110.45,110.45,110.45
10979.44,482.24,427.48,279.10,-198.00,-319.05,-217.56,110.45,110.45,110.45
10979.472,453.40,443.19,281.07,-194.69,-320.82,-217.06,110.45,110.45,110.45
10979.519,453.40,443.19,281.07,-194.69,-320.82,-217.06,110.45,110.45,110.45
10979.565,409.19,447.25,281.24,-164.79,-315.36,-219.89,122.55,122.55,122.55
10979.612,409.19,447.25,281.24,-164.79,-315.36,-219.89,122.55,122.55,122.55
10979.659,414.87,459.88,273.74,-180.64,-326.52,-216.94,122.55,122.55,122.55
10979.706,414.87,459.88,273.74,-180.64,-326.52,-216.94,122.55,122.55,122.55
10979.737,429.36,452.27,271.85,-184.54,-329.40,-216.39,122.55,122.55,122.55
10979.784,429.36,452.27,271.85,-184.54,-329.40,-216.39,122.55,122.55,122.55
10979.815,432.32,430.37,279.54,-178.27,-314.64,-219.50,76.56,76.56,76.56
10979.847,432.32,430.37,279.54,-178.27,-314.64,-219.50,76.56,76.56,76.56
10979.894,404.35,481.42,281.17,-178.48,-340.94,-219.90,76.56,76.56,76.56
10979.925,404.35,481.42,281.17,-178.48,-340.94,-219.90,76.56,76.56,76.56
10979.972,394.85,416.49,277.01,-165.20,-301.18,-219.73,76.56,76.56,76.56
10980.003,394.85,416.49,277.01,-165.20,-301.18,-219.73,76.56,76.56,76.56
10980.05,446.13,455.18,280.48,-203.48,-333.53,-215.61,88.20,88.20,88.20
10980.097,446.13,455.18,280.48,-203.48,-333.53,-215.61,88.20,88.20,88.20
10980.139,405.22,455.56,279.53,-166.90,-319.98,-219.48,88.20,88.20,88.20
10980.185,405.22,455.56,279.53,-166.90,-319.98,-219.48,88.20,88.20,88.20
10980.239,454.48,459.20,273.92,-189.94,-337.88,-216.07,88.20,88.20,88.20
10980.286,454.48,459.20,273.92,-189.94,-337.88,-216.07,88.20,88.20,88.20
10980.325,814.12,435.32,277.03,306.50,-323.86,-217.49,130.90,130.90,130.90
10980.356,814.12,435.32,277.03,306.50,-323.86,-217.49,130.90,130.90,130.90
10980.403,788.84,444.98,290.76,-164.34,-317.61,-228.56,130.90,130.90,130.90
10980.457,788.84,444.98,290.76,-164.34,-317.61,-228.56,130.90,130.90,130.90
10980.488,656.45,447.41,285.49,-172.55,-315.23,-226.53,130.90,130.90,130.90
10980.527,656.45,447.41,285.49,-172.55,-315.23,-226.53,130.90,130.90,130.90
10980.573,609.07,418.95,280.06,-160.30,-296.73,-219.36,88.32,88.32,88.32
10980.605,609.07,418.95,280.06,-160.30,-296.73,-219.36,88.32,88.32,88.32
10980.659,617.86,429.92,279.63,-180.69,-316.66,-217.26,88.32,88.32,88.32
10980.69,617.86,429.92,279.63,-180.69,-316.66,-217.26,88.32,88.32,88.32
10980.737,610.97,449.13,276.25,-187.35,-327.20,-216.27,88.32,88.32,88.32
10980.768,610.97,449.13,276.25,-187.35,-327.20,-216.27,88.32,88.32,88.32
10980.815,570.05,469.44,271.18,-172.53,-334.91,-219.48,114.49,114.49,114.49
10980.846,570.05,469.44,271.18,-172.53,-334.91,-219.48,114.49,114.49,114.49
10980.878,570.05,469.44,271.18,-172.53,-334.91,-219.48,114.49,114.49,114.49
10980.924,573.92,449.17,278.03,-183.61,-326.50,-217.98,114.49,114.49,114.49
10980.956,573.92,449.17,278.03,-183.61,-326.50,-217.98,114.49,114.49,114.49
10981.003,595.67,492.65,278.39,-181.78,-353.11,-218.41,114.49,114.49,114.49
10981.049,595.67,492.65,278.39,-181.78,-353.11,-218.41,114.49,114.49,114.49
10981.096,576.81,484.27,276.35,-178.48,-342.93,-218.32,112.77,112.77,112.77
10981.144,601.07,493.19,272.98,-195.60,-341.77,-214.02,112.77,112.77,112.77
10981.186,601.07,493.19,272.98,-195.60,-341.77,-214.02,112.77,112.77,112.77
10981.233,529.19,482.47,276.34,-158.21,-335.02,-220.90,112.77,112.77,112.77
10981.264,529.19,482.47,276.34,-158.21,-335.02,-220.90,112.77,112.77,112.77
10981.327,579.45,447.98,273.05,-180.11,-321.91,-219.08,107.72,107.72,107.72
10981.358,579.45,447.98,273.05,-180.11,-321.91,-219.08,107.72,107.72,107.72
10981.42,591.12,460.23,273.61,-183.19,-331.16,-219.91,107.72,107.72,107.72
10981.452,591.12,460.23,273.61,-183.19,-331.16,-219.91,107.72,107.72,107.72
10981.483,571.46,456.79,274.93,-177.54,-322.71,-220.40,107.72,107.72,107.72
