TIME,WL1,WL2,WL3,VARL1,VARL2,VARL3,K-FACTORL1,K-FACTORL2,K-FACTORL3
7784.008,398.48,449.95,314.24,-174.00,-324.63,-235.82,109.91,109.91,109.91
7784.055,425.80,476.27,325.44,-196.24,-342.68,-234.79,109.91,109.91,109.91
7784.102,425.80,476.27,325.44,-196.24,-342.68,-234.79,109.91,109.91,109.91
7784.149,437.61,430.18,338.17,-187.12,-319.16,-235.85,109.91,109.91,109.91
7784.213,404.87,482.53,318.03,-187.22,-346.26,-232.60,107.88,107.88,107.88
7784.244,404.87,482.53,318.03,-187.22,-346.26,-232.60,107.88,107.88,107.88
7784.291,420.96,478.30,324.36,-175.10,-336.73,-237.52,107.88,107.88,107.88
7784.322,420.96,478.30,324.36,-175.10,-336.73,-237.52,107.88,107.88,107.88
7784.369,430.68,463.68,318.33,-183.86,-333.68,-233.79,107.88,107.88,107.88
7784.416,430.68,463.68,318.33,-183.86,-333.68,-233.79,107.88,107.88,107.88
7784.51,368.96,475.58,302.65,-150.36,-328.56,-232.32,96.86,96.86,96.86
7784.541,407.92,505.62,309.30,-171.54,-349.92,-231.29,96.86,96.86,96.86
7784.588,407.92,505.62,309.30,-171.54,-349.92,-231.29,96.86,96.86,96.86
7784.619,438.64,514.84,306.44,-193.68,-360.57,-231.88,96.86,96.86,96.86
7784.697,438.64,514.84,306.44,-193.68,-360.57,-231.88,96.86,96.86,96.86
7784.744,444.78,479.07,309.39,-199.97,-337.69,-230.65,93.11,93.11,93.11
7784.791,487.16,439.39,308.17,-197.96,-322.81,-231.36,93.11,93.11,93.11
7784.822,487.16,439.39,308.17,-197.96,-322.81,-231.36,93.11,93.11,93.11
7784.869,479.77,439.45,323.75,-190.58,-320.06,-236.63,93.11,93.11,93.11
7784.916,479.77,439.45,323.75,-190.58,-320.06,-236.63,93.11,93.11,93.11
7784.963,450.97,438.75,324.06,-198.85,-323.53,-235.12,100.53,100.53,100.53
7785.01,450.97,438.75,324.06,-198.85,-323.53,-235.12,100.53,100.53,100.53
7785.072,413.21,475.00,327.57,-166.13,-331.34,-239.83,100.53,100.53,100.53
7785.119,409.20,484.57,335.75,-176.34,-339.16,-237.51,100.53,100.53,100.53
7785.166,409.20,484.57,335.75,-176.34,-339.16,-237.51,100.53,100.53,100.53
7785.255,425.14,481.46,322.28,-192.69,-340.54,-231.89,105.28,105.28,105.28
7785.302,424.05,472.28,327.96,-174.24,-335.50,-238.49,105.28,105.28,105.28
7785.349,424.05,472.28,327.96,-174.24,-335.50,-238.49,105.28,105.28,105.28
7785.38,408.42,467.08,335.83,-181.03,-334.84,-239.13,105.28,105.28,105.28
7785.427,408.42,467.08,335.83,-181.03,-334.84,-239.13,105.28,105.28,105.28
7785.474,408.53,455.71,341.84,-174.65,-324.51,-239.66,93.02,93.02,93.02
7785.52,408.53,455.71,341.84,-174.65,-324.51,-239.66,93.02,93.02,93.02
7785.552,445.30,478.57,351.98,-189.02,-344.07,-236.93,93.02,93.02,93.02
7785.599,445.30,478.57,351.98,-189.02,-344.07,-236.93,93.02,93.02,93.02
7785.677,401.12,522.86,344.07,-176.54,-359.58,-237.43,93.02,93.02,93.02
7785.724,415.05,475.83,347.88,-178.84,-335.22,-234.99,88.36,88.36,88.36
7785.77,415.05,475.83,347.88,-178.84,-335.22,-234.99,88.36,88.36,88.36
7785.817,409.51,452.00,347.95,-176.23,-323.34,-239.93,88.36,88.36,88.36
7785.864,409.51,452.00,347.95,-176.23,-323.34,-239.93,88.36,88.36,88.36
7785.895,434.60,506.64,342.49,-191.27,-359.41,-236.20,88.36,88.36,88.36
7785.942,434.60,506.64,342.49,-191.27,-359.41,-236.20,88.36,88.36,88.36
7785.989,437.08,495.85,343.44,-205.91,-355.30,-235.45,94.08,94.08,94.08
7786.114,397.77,497.75,325.08,-174.37,-347.64,-235.67,94.08,94.08,94.08
7786.161,400.14,479.12,336.55,-174.61,-343.87,-234.92,94.08,94.08,94.08
7786.317,428.70,511.87,321.79,-196.82,-361.04,-230.22,82.93,82.93,82.93
7786.395,407.11,486.37,326.41,-184.55,-346.31,-235.77,82.93,82.93,82.93
7786.427,407.11,486.37,326.41,-184.55,-346.31,-235.77,82.93,82.93,82.93
7786.536,378.73,464.21,343.74,-164.84,-331.42,-237.76,113.25,113.25,113.25
7786.583,386.31,519.90,343.24,-167.71,-353.52,-235.12,113.25,113.25,113.25
7786.646,405.70,445.49,347.96,-172.90,-319.56,-236.52,113.25,113.25,113.25
7786.677,405.70,445.49,347.96,-172.90,-319.56,-236.52,113.25,113.25,113.25
7786.724,393.01,481.72,344.84,-170.95,-337.57,-237.08,102.29,102.29,102.29
7786.755,393.01,481.72,344.84,-170.95,-337.57,-237.08,102.29,102.29,102.29
7786.817,401.25,481.50,332.78,-177.25,-348.03,-235.87,102.29,102.29,102.29
7786.849,401.25,481.50,332.78,-177.25,-348.03,-235.87,102.29,102.29,102.29
7786.88,366.25,500.97,327.99,-156.06,-349.47,-236.84,102.29,102.29,102.29
7786.927,366.25,500.97,327.99,-156.06,-349.47,-236.84,102.29,102.29,102.29
7786.974,429.53,469.25,331.14,-188.52,-338.06,-235.51,68.80,68.80,68.80
7787.021,429.53,469.25,331.14,-188.52,-338.06,-235.51,68.80,68.80,68.80
7787.067,387.56,511.43,319.86,-170.54,-345.87,-229.77,68.80,68.80,68.80
7787.099,387.56,511.43,319.86,-170.54,-345.87,-229.77,68.80,68.80,68.80
7787.146,423.87,504.59,325.50,-184.43,-348.58,-230.53,68.80,68.80,68.80
7787.188,423.87,504.59,325.50,-184.43,-348.58,-230.53,68.80,68.80,68.80
7787.235,415.12,495.41,326.73,-180.96,-355.66,-233.78,117.85,117.85,117.85
7787.281,415.12,495.41,326.73,-180.96,-355.66,-233.78,117.85,117.85,117.85
7787.344,393.91,468.80,319.96,-173.06,-329.82,-233.01,117.85,117.85,117.85
7787.391,387.32,485.43,316.16,-169.21,-343.31,-232.68,117.85,117.85,117.85
7787.5,387.32,485.43,316.16,-169.21,-343.31,-232.68,117.85,117.85,117.85
7787.547,432.38,496.95,327.97,-184.60,-342.17,-232.61,100.76,100.76,100.76
7787.594,362.54,482.02,323.19,-143.18,-328.39,-238.24,100.76,100.76,100.76
7787.627,410.74,462.85,331.13,-184.26,-331.88,-236.01,100.76,100.76,100.76
7787.669,410.74,462.85,331.13,-184.26,-331.88,-236.01,100.76,100.76,100.76
7787.71,410.74,462.85,331.13,-184.26,-331.88,-236.01,100.76,100.76,100.76
7787.757,438.52,466.71,326.88,-196.23,-346.70,-233.41,91.26,91.26,91.26
7787.804,387.78,451.70,316.53,-156.29,-318.83,-233.28,91.26,91.26,91.26
7787.85,387.78,451.70,316.53,-156.29,-318.83,-233.28,91.26,91.26,91.26
7787.882,419.17,531.45,309.60,-177.69,-365.65,-227.74,91.26,91.26,91.26
7787.929,419.17,531.45,309.60,-177.69,-365.65,-227.74,91.26,91.26,91.26
7787.975,420.13,467.83,327.37,-186.40,-337.78,-237.26,75.15,75.15,75.15
7788.022,420.13,467.83,327.37,-186.40,-337.78,-237.26,75.15,75.15,75.15
7788.069,429.64,486.16,315.58,-190.14,-346.69,-228.92,75.15,75.15,75.15
7788.132,398.28,481.82,318.30,-170.35,-339.94,-232.38,75.15,75.15,75.15
7788.257,398.28,481.82,318.30,-170.35,-339.94,-232.38,75.15,75.15,75.15
7788.304,1272.29,476.39,320.03,-187.75,-336.81,-233.77,102.88,102.88,102.88
7788.35,1272.29,476.39,320.03,-187.75,-336.81,-233.77,102.88,102.88,102.88
7788.413,1275.23,504.75,322.16,-192.22,-351.21,-234.12,102.88,102.88,102.88
7788.475,1267.47,524.35,316.25,-189.46,-358.72,-229.25,182.86,182.86,182.86
7788.507,1267.47,524.35,316.25,-189.46,-358.72,-229.25,182.86,182.86,182.86
7788.569,1331.14,450.65,320.51,-212.07,-336.48,-229.21,182.86,182.86,182.86
7788.616,1331.14,450.65,320.51,-212.07,-336.48,-229.21,182.86,182.86,182.86
7788.663,1279.45,484.38,322.38,-193.06,-349.27,-234.63,182.86,182.86,182.86
7788.71,1279.45,484.38,322.38,-193.06,-349.27,-234.63,182.86,182.86,182.86
7788.757,1279.04,446.25,314.70,-167.24,-317.50,-236.54,206.68,206.68,206.68
7788.804,1273.46,526.82,308.14,-188.82,-362.56,-231.05,206.68,206.68,206.68
7788.85,1273.46,526.82,308.14,-188.82,-362.56,-231.05,206.68,206.68,206.68
7788.897,1287.42,472.10,312.79,-188.54,-336.37,-233.89,206.68,206.68,206.68
7788.944,1287.42,472.10,312.79,-188.54,-336.37,-233.89,206.68,206.68,206.68
7788.991,1263.84,473.46,317.23,-174.81,-327.38,-236.93,184.58,184.58,184.58
7789.022,1263.84,473.46,317.23,-174.81,-327.38,-236.93,184.58,184.58,184.58
7789.069,1258.31,508.83,314.94,-172.52,-349.37,-237.63,184.58,184.58,184.58
7789.1,1258.31,508.83,314.94,-172.52,-349.37,-237.63,184.58,184.58,184.58
7789.132,1277.11,455.24,314.47,-168.58,-314.22,-237.26,184.58,184.58,184.58
7789.19,1277.11,455.24,314.47,-168.58,-314.22,-237.26,184.58,184.58,184.58
7789.237,1263.35,514.67,312.26,-182.92,-357.37,-234.40,196.76,196.76,196.76
7789.268,1263.35,514.67,312.26,-182.92,-357.37,-234.40,196.76,196.76,196.76
7789.315,1332.02,473.22,318.28,-211.43,-343.52,-233.12,196.76,196.76,196.76
7789.362,1332.02,473.22,318.28,-211.43,-343.52,-233.12,196.76,196.76,196.76
