TIME,WL1,WL2,WL3,VARL1,VARL2,VARL3,K-FACTORL1,K-FACTORL2,K-FACTORL3
8999.535,376.31,508.00,401.56,-178.43,-370.78,-226.53,62.73,62.73,62.73
8999.567,371.55,493.41,404.77,-172.61,-361.56,-226.94,62.73,62.73,62.73
8999.614,371.55,493.41,404.77,-172.61,-361.56,-226.94,62.73,62.73,62.73
8999.645,409.12,472.66,409.66,-191.56,-360.08,-226.04,62.73,62.73,62.73
8999.692,409.12,472.66,409.66,-191.56,-360.08,-226.04,62.73,62.73,62.73
8999.723,389.57,462.08,408.50,-182.34,-349.85,-226.93,109.72,109.72,109.72
8999.77,389.57,462.08,408.50,-182.34,-349.85,-226.93,109.72,109.72,109.72
8999.801,389.57,462.08,408.50,-182.34,-349.85,-226.93,109.72,109.72,109.72
8999.848,359.44,543.46,399.49,-153.94,-374.88,-227.12,109.72,109.72,109.72
8999.879,359.44,543.46,399.49,-153.94,-374.88,-227.12,109.72,109.72,109.72
8999.926,353.72,494.40,402.08,-164.20,-358.10,-228.71,109.72,109.72,109.72
8999.957,353.72,494.40,402.08,-164.20,-358.10,-228.71,109.72,109.72,109.72
9000.036,397.33,475.57,405.12,-188.64,-362.85,-224.68,72.19,72.19,72.19
9000.082,356.24,491.69,406.99,-166.55,-359.53,-231.10,72.19,72.19,72.19
9000.124,356.24,491.69,406.99,-166.55,-359.53,-231.10,72.19,72.19,72.19
9000.156,414.19,489.78,406.18,-190.77,-373.38,-227.27,72.19,72.19,72.19
9000.198,414.19,489.78,406.18,-190.77,-373.38,-227.27,72.19,72.19,72.19
9000.257,374.31,471.63,408.32,-171.33,-356.53,-230.60,91.12,91.12,91.12
9000.288,374.31,471.63,408.32,-171.33,-356.53,-230.60,91.12,91.12,91.12
9000.327,354.32,494.86,401.56,-165.41,-354.27,-229.13,91.12,91.12,91.12
9000.374,354.32,494.86,401.56,-165.41,-354.27,-229.13,91.12,91.12,91.12
9000.406,368.13,431.33,408.61,-163.82,-333.59,-230.60,91.12,91.12,91.12
9000.444,368.13,431.33,408.61,-163.82,-333.59,-230.60,91.12,91.12,91.12
9000.49,377.63,500.13,402.37,-163.42,-363.30,-229.10,84.75,84.75,84.75
9000.529,377.63,500.13,402.37,-163.42,-363.30,-229.10,84.75,84.75,84.75
9000.576,358.66,482.90,406.48,-159.18,-359.96,-228.83,84.75,84.75,84.75
9000.607,358.66,482.90,406.48,-159.18,-359.96,-228.83,84.75,84.75,84.75
9000.646,397.70,448.86,408.10,-181.76,-350.81,-229.79,84.75,84.75,84.75
9000.692,397.70,448.86,408.10,-181.76,-350.81,-229.79,84.75,84.75,84.75
9000.739,349.57,524.15,397.03,-139.44,-369.28,-230.59,87.37,87.37,87.37
9000.771,349.57,524.15,397.03,-139.44,-369.28,-230.59,87.37,87.37,87.37
9000.802,349.57,524.15,397.03,-139.44,-369.28,-230.59,87.37,87.37,87.37
9000.864,326.39,497.53,397.75,-133.69,-353.97,-231.95,87.37,87.37,87.37
9000.896,394.48,490.15,400.35,-176.76,-363.55,-226.97,87.37,87.37,87.37
9000.942,394.48,490.15,400.35,-176.76,-363.55,-226.97,87.37,87.37,87.37
9000.989,361.98,491.79,403.19,-162.97,-364.92,-228.13,72.43,72.43,72.43
9001.021,361.98,491.79,403.19,-162.97,-364.92,-228.13,72.43,72.43,72.43
9001.052,361.98,491.79,403.19,-162.97,-364.92,-228.13,72.43,72.43,72.43
9001.099,404.16,466.83,404.15,-180.98,-355.17,-224.60,72.43,72.43,72.43
9001.131,404.16,466.83,404.15,-180.98,-355.17,-224.60,72.43,72.43,72.43
9001.162,394.54,520.72,407.42,-184.63,-380.78,-225.67,72.43,72.43,72.43
9001.204,394.54,520.72,407.42,-184.63,-380.78,-225.67,72.43,72.43,72.43
9001.236,330.58,522.67,399.79,-137.54,-368.99,-232.17,91.50,91.50,91.50
9001.283,330.58,522.67,399.79,-137.54,-368.99,-232.17,91.50,91.50,91.50
9001.329,410.48,519.00,398.85,-189.96,-376.80,-223.19,91.50,91.50,91.50
9001.361,410.48,519.00,398.85,-189.96,-376.80,-223.19,91.50,91.50,91.50
9001.392,353.67,494.18,397.66,-163.06,-360.06,-227.32,91.50,91.50,91.50
9001.439,353.67,494.18,397.66,-163.06,-360.06,-227.32,91.50,91.50,91.50
9001.47,353.67,494.18,397.66,-163.06,-360.06,-227.32,91.50,91.50,91.50
9001.501,405.78,509.82,397.56,-187.87,-376.97,-224.81,53.32,53.32,53.32
9001.548,405.78,509.82,397.56,-187.87,-376.97,-224.81,53.32,53.32,53.32
9001.579,369.39,491.49,399.91,-164.27,-361.37,-227.63,53.32,53.32,53.32
9001.658,370.66,472.51,402.94,-174.72,-353.90,-225.25,53.32,53.32,53.32
9001.689,370.66,472.51,402.94,-174.72,-353.90,-225.25,53.32,53.32,53.32
9001.72,370.66,472.51,402.94,-174.72,-353.90,-225.25,53.32,53.32,53.32
9001.767,401.28,504.79,412.27,-171.67,-367.47,-228.16,73.99,73.99,73.99
9001.814,401.28,504.79,412.27,-171.67,-367.47,-228.16,73.99,73.99,73.99
9001.861,407.46,478.21,400.33,-172.48,-358.20,-228.66,73.99,73.99,73.99
9001.892,393.17,473.91,403.80,-164.24,-357.74,-229.54,73.99,73.99,73.99
9001.939,393.17,473.91,403.80,-164.24,-357.74,-229.54,73.99,73.99,73.99
9001.97,393.17,473.91,403.80,-164.24,-357.74,-229.54,73.99,73.99,73.99
9002.017,380.55,515.16,398.94,-160.87,-369.66,-229.95,79.75,79.75,79.75
9002.048,380.55,515.16,398.94,-160.87,-369.66,-229.95,79.75,79.75,79.75
9002.184,405.25,509.00,398.24,-165.86,-375.00,-227.59,79.75,79.75,79.75
9002.215,344.39,508.48,396.66,-151.91,-363.29,-227.91,79.75,79.75,79.75
9002.262,374.91,474.44,402.50,-165.18,-358.39,-227.01,50.85,50.85,50.85
9002.293,374.91,474.44,402.50,-165.18,-358.39,-227.01,50.85,50.85,50.85
9002.34,360.19,501.27,401.02,-166.17,-366.69,-229.90,50.85,50.85,50.85
9002.372,360.19,501.27,401.02,-166.17,-366.69,-229.90,50.85,50.85,50.85
9002.418,369.74,497.79,404.04,-165.47,-360.71,-228.41,50.85,50.85,50.85
9002.45,369.74,497.79,404.04,-165.47,-360.71,-228.41,50.85,50.85,50.85
9002.502,316.62,489.82,400.75,-136.19,-357.84,-230.13,90.99,90.99,90.99
9002.533,316.62,489.82,400.75,-136.19,-357.84,-230.13,90.99,90.99,90.99
9002.58,362.36,500.21,403.65,-167.53,-365.08,-229.69,90.99,90.99,90.99
9002.627,362.36,500.21,403.65,-167.53,-365.08,-229.69,90.99,90.99,90.99
9002.658,342.38,518.25,399.37,-155.60,-373.18,-228.21,90.99,90.99,90.99
9002.705,342.38,518.25,399.37,-155.60,-373.18,-228.21,90.99,90.99,90.99
9002.736,369.22,484.98,402.81,-163.09,-359.78,-225.59,61.48,61.48,61.48
9002.767,369.22,484.98,402.81,-163.09,-359.78,-225.59,61.48,61.48,61.48
9002.814,328.97,479.86,399.40,-139.10,-346.87,-231.49,61.48,61.48,61.48
9002.845,328.97,479.86,399.40,-139.10,-346.87,-231.49,61.48,61.48,61.48
9002.892,328.97,479.86,399.40,-139.10,-346.87,-231.49,61.48,61.48,61.48
9002.924,370.47,503.71,399.25,-166.38,-369.96,-227.17,61.48,61.48,61.48
9002.97,370.47,503.71,399.25,-166.38,-369.96,-227.17,61.48,61.48,61.48
9003.002,328.71,473.57,403.82,-137.69,-345.14,-230.36,74.32,74.32,74.32
9003.049,328.71,473.57,403.82,-137.69,-345.14,-230.36,74.32,74.32,74.32
9003.095,381.67,505.11,401.63,-177.22,-374.50,-225.49,74.32,74.32,74.32
9003.142,381.67,505.11,401.63,-177.22,-374.50,-225.49,74.32,74.32,74.32
9003.184,363.25,472.60,405.34,-165.24,-353.51,-228.56,74.32,74.32,74.32
9003.231,363.25,472.60,405.34,-165.24,-353.51,-228.56,74.32,74.32,74.32
9003.278,411.24,468.53,410.07,-191.43,-362.34,-224.47,82.59,82.59,82.59
9003.309,411.24,468.53,410.07,-191.43,-362.34,-224.47,82.59,82.59,82.59
9003.34,376.60,451.87,408.49,-158.56,-342.48,-228.28,82.59,82.59,82.59
9003.387,376.60,451.87,408.49,-158.56,-342.48,-228.28,82.59,82.59,82.59
9003.419,358.29,524.58,399.48,-154.34,-379.14,-228.11,82.59,82.59,82.59
9003.465,358.29,524.58,399.48,-154.34,-379.14,-228.11,82.59,82.59,82.59
9003.512,473.03,459.68,410.52,-326.79,-348.27,-226.85,63.14,63.14,63.14
9003.544,473.03,459.68,410.52,-326.79,-348.27,-226.85,63.14,63.14,63.14
9003.59,1227.93,463.18,404.52,-145.24,-331.46,-229.98,63.14,63.14,63.14
9003.622,1227.93,463.18,404.52,-145.24,-331.46,-229.98,63.14,63.14,63.14
9003.653,1227.93,463.18,404.52,-145.24,-331.46,-229.98,63.14,63.14,63.14
9003.715,1200.27,512.25,399.62,-152.55,-355.80,-230.46,63.14,63.14,63.14
