TIME,WL1,WL2,WL3,VARL1,VARL2,VARL3,K-FACTORL1,K-FACTORL2,K-FACTORL3
8264.231,352.74,470.50,298.55,-146.57,-324.47,-240.27,99.14,99.14,99.14
8264.278,352.74,470.50,298.55,-146.57,-324.47,-240.27,99.14,99.14,99.14
8264.309,406.72,512.28,294.36,-165.88,-351.32,-235.31,55.60,55.60,55.60
8264.341,406.72,512.28,294.36,-165.88,-351.32,-235.31,55.60,55.60,55.60
8264.387,431.66,464.81,303.46,-189.90,-328.17,-236.12,55.60,55.60,55.60
8264.434,431.66,464.81,303.46,-189.90,-328.17,-236.12,55.60,55.60,55.60
8264.466,371.17,445.73,299.52,-161.61,-320.69,-238.46,55.60,55.60,55.60
8264.512,371.17,445.73,299.52,-161.61,-320.69,-238.46,55.60,55.60,55.60
8264.559,399.12,453.91,300.63,-183.42,-325.34,-234.67,76.33,76.33,76.33
8264.591,399.12,453.91,300.63,-183.42,-325.34,-234.67,76.33,76.33,76.33
8264.637,393.06,481.62,298.46,-182.02,-343.80,-233.52,76.33,76.33,76.33
8264.669,393.06,481.62,298.46,-182.02,-343.80,-233.52,76.33,76.33,76.33
8264.7,393.06,481.62,298.46,-182.02,-343.80,-233.52,76.33,76.33,76.33
8264.731,413.08,460.68,299.40,-186.31,-327.88,-235.25,76.33,76.33,76.33
8264.778,413.08,460.68,299.40,-186.31,-327.88,-235.25,76.33,76.33,76.33
8264.809,399.86,461.85,298.12,-174.45,-329.60,-233.46,104.28,104.28,104.28
8264.856,399.86,461.85,298.12,-174.45,-329.60,-233.46,104.28,104.28,104.28
8264.887,407.03,457.08,303.57,-183.33,-330.83,-236.89,104.28,104.28,104.28
8264.934,407.03,457.08,303.57,-183.33,-330.83,-236.89,104.28,104.28,104.28
8264.966,394.69,475.76,306.03,-175.24,-342.12,-238.01,104.28,104.28,104.28
8265.012,394.69,475.76,306.03,-175.24,-342.12,-238.01,104.28,104.28,104.28
8265.059,394.07,464.10,300.24,-175.67,-334.30,-235.51,98.30,98.30,98.30
8265.106,394.07,464.10,300.24,-175.67,-334.30,-235.51,98.30,98.30,98.30
8265.153,384.02,439.76,306.94,-170.97,-310.39,-237.95,98.30,98.30,98.30
8265.2,384.02,439.76,306.94,-170.97,-310.39,-237.95,98.30,98.30,98.30
8265.247,415.51,467.99,308.36,-187.74,-331.83,-237.38,98.30,98.30,98.30
8265.294,415.51,467.99,308.36,-187.74,-331.83,-237.38,98.30,98.30,98.30
8265.341,399.05,472.97,301.30,-172.13,-329.76,-235.83,112.88,112.88,112.88
8265.388,407.59,453.39,304.37,-183.02,-325.53,-235.09,112.88,112.88,112.88
8265.45,407.59,453.39,304.37,-183.02,-325.53,-235.09,112.88,112.88,112.88
8265.497,407.21,456.08,302.60,-175.20,-328.87,-235.96,112.88,112.88,112.88
8265.528,407.21,456.08,302.60,-175.20,-328.87,-235.96,112.88,112.88,112.88
8265.622,423.98,436.86,299.37,-186.89,-324.67,-236.21,94.24,94.24,94.24
8265.669,409.10,456.23,300.35,-183.56,-328.47,-235.84,94.24,94.24,94.24
8265.716,409.10,456.23,300.35,-183.56,-328.47,-235.84,94.24,94.24,94.24
8265.762,429.25,484.02,302.26,-192.28,-339.34,-233.67,94.24,94.24,94.24
8265.794,392.86,516.47,302.11,-163.19,-353.50,-237.17,105.27,105.27,105.27
8265.825,392.86,516.47,302.11,-163.19,-353.50,-237.17,105.27,105.27,105.27
8265.872,392.86,516.47,302.11,-163.19,-353.50,-237.17,105.27,105.27,105.27
8265.903,400.69,416.57,311.21,-176.91,-310.05,-240.51,105.27,105.27,105.27
8265.934,400.69,416.57,311.21,-176.91,-310.05,-240.51,105.27,105.27,105.27
8265.966,351.15,488.75,297.02,-151.62,-332.27,-237.34,105.27,105.27,105.27
8265.997,351.15,488.75,297.02,-151.62,-332.27,-237.34,105.27,105.27,105.27
8266.044,351.15,488.75,297.02,-151.62,-332.27,-237.34,105.27,105.27,105.27
8266.075,403.08,436.23,300.91,-163.74,-315.16,-237.73,80.51,80.51,80.51
8266.106,403.08,436.23,300.91,-163.74,-315.16,-237.73,80.51,80.51,80.51
8266.153,408.67,459.40,303.47,-184.11,-329.40,-236.84,80.51,80.51,80.51
8266.195,408.67,459.40,303.47,-184.11,-329.40,-236.84,80.51,80.51,80.51
8266.227,402.01,461.51,303.40,-183.61,-335.59,-237.05,80.51,80.51,80.51
8266.289,402.01,461.51,303.40,-183.61,-335.59,-237.05,80.51,80.51,80.51
8266.336,383.25,522.55,293.65,-160.46,-354.44,-234.08,111.14,111.14,111.14
8266.367,383.25,522.55,293.65,-160.46,-354.44,-234.08,111.14,111.14,111.14
8266.399,386.67,940.44,298.50,-179.49,-506.44,-235.95,111.14,111.14,111.14
8266.445,386.67,940.44,298.50,-179.49,-506.44,-235.95,111.14,111.14,111.14
8266.492,411.71,1261.78,300.14,-186.21,-368.32,-234.81,111.14,111.14,111.14
8266.524,411.71,1261.78,300.14,-186.21,-368.32,-234.81,111.14,111.14,111.14
8266.555,413.97,1250.29,303.59,-185.14,-364.93,-236.17,82.99,82.99,82.99
8266.602,413.97,1250.29,303.59,-185.14,-364.93,-236.17,82.99,82.99,82.99
8266.633,382.96,1231.13,306.42,-171.01,-347.80,-238.65,82.99,82.99,82.99
8266.68,382.96,1231.13,306.42,-171.01,-347.80,-238.65,82.99,82.99,82.99
8266.711,433.13,1286.15,306.54,-201.81,-371.82,-233.43,82.99,82.99,82.99
8266.758,433.13,1286.15,306.54,-201.81,-371.82,-233.43,82.99,82.99,82.99
8266.82,403.77,1272.36,301.24,-186.07,-368.45,-234.55,97.19,97.19,97.19
8266.852,403.77,1272.36,301.24,-186.07,-368.45,-234.55,97.19,97.19,97.19
8266.883,374.74,1208.85,306.26,-164.81,-343.68,-238.11,97.19,97.19,97.19
8266.93,374.74,1208.85,306.26,-164.81,-343.68,-238.11,97.19,97.19,97.19
8266.977,406.04,1263.04,304.60,-188.75,-365.77,-235.38,97.19,97.19,97.19
8267.008,406.04,1263.04,304.60,-188.75,-365.77,-235.38,97.19,97.19,97.19
8267.049,396.02,1245.97,303.76,-173.63,-363.14,-236.20,90.34,90.34,90.34
8267.102,396.02,1245.97,303.76,-173.63,-363.14,-236.20,90.34,90.34,90.34
8267.134,382.88,1297.78,300.47,-169.07,-387.87,-234.35,90.34,90.34,90.34
8267.17,382.88,1297.78,300.47,-169.07,-387.87,-234.35,90.34,90.34,90.34
8267.207,382.88,1297.78,300.47,-169.07,-387.87,-234.35,90.34,90.34,90.34
8267.254,400.54,1253.76,301.45,-182.79,-363.56,-237.13,90.34,90.34,90.34
8267.285,400.54,1253.76,301.45,-182.79,-363.56,-237.13,90.34,90.34,90.34
8267.347,408.68,1251.40,301.03,-183.07,-357.42,-238.32,90.78,90.78,90.78
8267.379,416.69,1282.79,298.64,-193.61,-373.18,-233.54,90.78,90.78,90.78
8267.426,416.69,1282.79,298.64,-193.61,-373.18,-233.54,90.78,90.78,90.78
8267.472,391.35,1260.85,303.07,-182.33,-363.44,-236.89,90.78,90.78,90.78
8267.504,391.35,1260.85,303.07,-182.33,-363.44,-236.89,90.78,90.78,90.78
8267.535,391.35,1260.85,303.07,-182.33,-363.44,-236.89,90.78,90.78,90.78
8267.582,405.14,1258.62,303.14,-171.07,-366.66,-238.43,82.32,82.32,82.32
8267.613,405.14,1258.62,303.14,-171.07,-366.66,-238.43,82.32,82.32,82.32
8267.644,406.81,1259.59,300.14,-186.13,-362.73,-235.96,82.32,82.32,82.32
8267.691,406.81,1259.59,300.14,-186.13,-362.73,-235.96,82.32,82.32,82.32
8267.738,371.11,1280.30,300.77,-154.04,-383.39,-237.28,82.32,82.32,82.32
8267.769,371.11,1280.30,300.77,-154.04,-383.39,-237.28,82.32,82.32,82.32
8267.801,389.57,1288.00,302.17,-161.61,-388.70,-237.80,79.61,79.61,79.61
8267.847,389.57,1288.00,302.17,-161.61,-388.70,-237.80,79.61,79.61,79.61
8267.894,412.56,1239.86,304.47,-176.98,-361.23,-236.39,79.61,79.61,79.61
8267.926,412.56,1239.86,304.47,-176.98,-361.23,-236.39,79.61,79.61,79.61
8267.972,402.26,1251.43,306.56,-183.70,-364.41,-236.99,79.61,79.61,79.61
8268.004,402.26,1251.43,306.56,-183.70,-364.41,-236.99,79.61,79.61,79.61
8268.051,408.81,1254.26,300.92,-180.73,-365.96,-236.71,96.75,96.75,96.75
8268.082,408.81,1254.26,300.92,-180.73,-365.96,-236.71,96.75,96.75,96.75
8268.129,393.68,1252.42,307.35,-172.09,-366.92,-236.80,96.75,96.75,96.75
8268.16,393.68,1252.42,307.35,-172.09,-366.92,-236.80,96.75,96.75,96.75
8268.191,393.68,1252.42,307.35,-172.09,-366.92,-236.80,96.75,96.75,96.75
8268.254,442.81,1248.20,306.92,-203.70,-356.34,-233.98,96.75,96.75,96.75
8268.285,442.81,1248.20,306.92,-203.70,-356.34,-233.98,96.75,96.75,96.75
8268.332,363.32,1258.88,298.32,-157.72,-367.66,-236.91,126.24,126.24,126.24
8268.379,363.32,1258.88,298.32,-157.72,-367.66,-236.91,126.24,126.24,126.24
8268.426,411.48,1250.84,301.98,-185.41,-360.85,-234.76,126.24,126.24,126.24
8268.472,395.21,1255.09,307.08,-178.12,-361.81,-237.75,126.24,126.24,126.24
8268.504,395.21,1255.09,307.08,-178.12,-361.81,-237.75,126.24,126.24,126.24
8268.535,395.21,1255.09,307.08,-178.12,-361.81,-237.75,126.24,126.24,126.24
8268.582,402.69,1263.93,300.65,-180.71,-368.06,-236.20,80.85,80.85,80.85
8268.613,402.69,1263.93,300.65,-180.71,-368.06,-236.20,80.85,80.85,80.85
