TIME,WL1,WL2,WL3,VARL1,VARL2,VARL3,K-FACTORL1,K-FACTORL2,K-FACTORL3
7819.562,435.56,472.25,323.00,-198.58,-341.66,-236.89,118.55,118.55,118.55
7819.593,411.28,448.35,323.13,-183.85,-325.82,-237.08,113.40,113.40,113.40
7819.64,411.28,448.35,323.13,-183.85,-325.82,-237.08,113.40,113.40,113.40
7819.671,382.44,482.17,316.40,-158.52,-339.46,-232.79,113.40,113.40,113.40
7819.707,382.44,482.17,316.40,-158.52,-339.46,-232.79,113.40,113.40,113.40
7819.75,405.31,486.97,321.70,-175.61,-344.96,-234.79,113.40,113.40,113.40
7819.797,405.31,486.97,321.70,-175.61,-344.96,-234.79,113.40,113.40,113.40
7819.844,404.85,496.98,315.30,-180.60,-350.81,-234.11,105.69,105.69,105.69
7819.875,404.85,496.98,315.30,-180.60,-350.81,-234.11,105.69,105.69,105.69
7819.922,437.52,432.40,326.10,-193.26,-319.56,-234.53,105.69,105.69,105.69
7819.953,437.52,432.40,326.10,-193.26,-319.56,-234.53,105.69,105.69,105.69
7819.984,376.32,508.88,315.74,-161.79,-353.25,-234.10,105.69,105.69,105.69
7820.031,376.32,508.88,315.74,-161.79,-353.25,-234.10,105.69,105.69,105.69
7820.062,425.35,510.83,316.46,-188.53,-354.59,-230.83,60.53,60.53,60.53
7820.109,425.35,510.83,316.46,-188.53,-354.59,-230.83,60.53,60.53,60.53
7820.156,411.58,463.87,323.67,-182.98,-333.78,-236.08,60.53,60.53,60.53
7820.198,411.58,463.87,323.67,-182.98,-333.78,-236.08,60.53,60.53,60.53
7820.23,391.82,456.37,319.36,-173.71,-328.09,-234.47,60.53,60.53,60.53
7820.277,391.82,456.37,319.36,-173.71,-328.09,-234.47,60.53,60.53,60.53
7820.323,418.69,491.48,319.48,-184.71,-355.94,-232.10,95.12,95.12,95.12
7820.37,418.69,491.48,319.48,-184.71,-355.94,-232.10,95.12,95.12,95.12
7820.402,406.89,466.87,323.89,-181.81,-335.25,-235.65,95.12,95.12,95.12
