TIME,WL1,WL2,WL3,VARL1,VARL2,VARL3,K-FACTORL1,K-FACTORL2,K-FACTORL3
12935.076,500.90,416.45,270.11,-217.54,-342.90,-212.78,147.56,147.56,147.56
12935.123,500.90,416.45,270.11,-217.54,-342.90,-212.78,147.56,147.56,147.56
12935.155,495.05,368.20,271.54,-216.23,-314.73,-210.43,125.81,125.81,125.81
12935.212,495.05,368.20,271.54,-216.23,-314.73,-210.43,125.81,125.81,125.81
12935.259,475.58,385.66,271.94,-214.84,-317.91,-211.32,125.81,125.81,125.81
12935.318,467.48,384.67,269.98,-216.06,-315.46,-207.91,125.81,125.81,125.81
12935.365,467.48,384.67,269.98,-216.06,-315.46,-207.91,125.81,125.81,125.81
12935.412,450.01,396.60,269.01,-211.28,-318.13,-208.84,132.20,132.20,132.20
12935.459,450.01,396.60,269.01,-211.28,-318.13,-208.84,132.20,132.20,132.20
12935.49,466.72,416.56,268.73,-214.18,-330.04,-207.04,132.20,132.20,132.20
12935.552,486.31,394.10,273.28,-224.90,-337.65,-207.91,132.20,132.20,132.20
12935.599,486.31,394.10,273.28,-224.90,-337.65,-207.91,132.20,132.20,132.20
12935.63,479.72,396.13,268.71,-213.25,-328.35,-208.18,119.04,119.04,119.04
12935.677,479.72,396.13,268.71,-213.25,-328.35,-208.18,119.04,119.04,119.04
12935.724,481.43,385.31,268.03,-212.64,-316.63,-207.90,119.04,119.04,119.04
12935.771,481.43,385.31,268.03,-212.64,-316.63,-207.90,119.04,119.04,119.04
12935.818,449.64,376.11,266.36,-199.44,-300.68,-209.61,119.04,119.04,119.04
12935.865,449.64,376.11,266.36,-199.44,-300.68,-209.61,119.04,119.04,119.04
12935.912,491.15,404.91,267.43,-218.90,-332.39,-206.57,120.99,120.99,120.99
12935.959,521.75,357.29,272.23,-231.99,-315.35,-206.81,120.99,120.99,120.99
12936.005,521.75,357.29,272.23,-231.99,-315.35,-206.81,120.99,120.99,120.99
12936.052,499.82,378.12,277.15,-224.71,-326.06,-207.48,120.99,120.99,120.99
12936.099,499.82,378.12,277.15,-224.71,-326.06,-207.48,120.99,120.99,120.99
12936.13,466.92,414.44,274.22,-195.38,-336.56,-210.40,116.88,116.88,116.88
12936.188,466.92,414.44,274.22,-195.38,-336.56,-210.40,116.88,116.88,116.88
12936.219,477.73,373.25,280.42,-212.85,-311.78,-210.75,116.88,116.88,116.88
12936.266,477.73,373.25,280.42,-212.85,-311.78,-210.75,116.88,116.88,116.88
12936.297,481.26,391.41,546.17,-208.90,-317.79,-441.28,116.88,116.88,116.88
12936.344,481.26,391.41,546.17,-208.90,-317.79,-441.28,116.88,116.88,116.88
12936.407,449.22,427.36,1964.37,-193.63,-324.40,-226.31,133.90,133.90,133.90
12936.454,449.22,427.36,1964.37,-193.63,-324.40,-226.31,133.90,133.90,133.90
12936.501,454.86,385.75,1951.62,-194.27,-308.03,-229.24,133.90,133.90,133.90
12936.547,464.99,376.06,1942.27,-198.19,-306.69,-228.26,133.90,133.90,133.90
12936.61,464.99,376.06,1942.27,-198.19,-306.69,-228.26,133.90,133.90,133.90
12936.657,498.99,384.98,1945.99,-220.82,-327.46,-232.96,93.65,93.65,93.65
12936.704,498.99,384.98,1945.99,-220.82,-327.46,-232.96,93.65,93.65,93.65
12936.751,519.05,368.64,1953.68,-227.28,-326.71,-239.36,93.65,93.65,93.65
12936.797,492.28,353.43,1937.27,-207.45,-305.82,-229.14,93.65,93.65,93.65
12936.844,492.28,353.43,1937.27,-207.45,-305.82,-229.14,93.65,93.65,93.65
12936.891,470.32,392.17,1933.62,-212.91,-331.64,-228.30,89.99,89.99,89.99
12936.938,470.32,392.17,1933.62,-212.91,-331.64,-228.30,89.99,89.99,89.99
12936.985,474.43,366.93,1936.05,-219.72,-307.58,-228.69,89.99,89.99,89.99
12937.032,474.43,366.93,1936.05,-219.72,-307.58,-228.69,89.99,89.99,89.99
12937.079,486.31,405.07,1930.26,-220.16,-324.07,-227.55,89.99,89.99,89.99
12937.126,490.91,368.52,1934.14,-216.80,-306.54,-226.87,134.66,134.66,134.66
12937.172,490.91,368.52,1934.14,-216.80,-306.54,-226.87,134.66,134.66,134.66
12937.219,475.35,389.73,1931.38,-215.95,-331.56,-227.38,134.66,134.66,134.66
12937.266,475.35,389.73,1931.38,-215.95,-331.56,-227.38,134.66,134.66,134.66
12937.313,470.48,322.78,1939.22,-210.48,-285.45,-228.34,134.66,134.66,134.66
12937.36,470.48,322.78,1939.22,-210.48,-285.45,-228.34,134.66,134.66,134.66
12937.422,459.56,393.68,1927.86,-205.96,-324.45,-227.90,141.38,141.38,141.38
12937.469,470.66,377.77,1939.93,-209.91,-310.31,-230.74,141.38,141.38,141.38
12937.501,470.66,377.77,1939.93,-209.91,-310.31,-230.74,141.38,141.38,141.38
12937.547,467.65,386.00,1931.15,-212.12,-326.47,-229.39,141.38,141.38,141.38
12937.594,467.65,386.00,1931.15,-212.12,-326.47,-229.39,141.38,141.38,141.38
12937.641,474.12,409.85,1945.82,-205.66,-330.47,-232.18,103.74,103.74,103.74
12937.688,474.12,409.85,1945.82,-205.66,-330.47,-232.18,103.74,103.74,103.74
12937.735,486.81,367.29,1939.85,-221.76,-323.17,-228.72,103.74,103.74,103.74
12937.766,486.81,367.29,1939.85,-221.76,-323.17,-228.72,103.74,103.74,103.74
12937.813,500.13,367.46,1937.86,-225.31,-323.94,-228.56,103.74,103.74,103.74
12937.844,500.13,367.46,1937.86,-225.31,-323.94,-228.56,103.74,103.74,103.74
12937.891,458.35,368.87,1944.14,-206.55,-310.81,-229.59,121.21,121.21,121.21
12937.938,458.35,368.87,1944.14,-206.55,-310.81,-229.59,121.21,121.21,121.21
12937.985,481.85,407.53,1935.17,-220.11,-346.91,-228.98,121.21,121.21,121.21
12938.016,481.85,407.53,1935.17,-220.11,-346.91,-228.98,121.21,121.21,121.21
12938.063,454.22,404.22,1932.01,-201.24,-325.12,-229.04,121.21,121.21,121.21
12938.11,454.22,404.22,1932.01,-201.24,-325.12,-229.04,121.21,121.21,121.21
12938.157,483.39,368.92,1938.04,-214.03,-318.86,-228.22,130.24,130.24,130.24
12938.199,483.39,368.92,1938.04,-214.03,-318.86,-228.22,130.24,130.24,130.24
12938.23,524.81,354.48,1949.42,-238.29,-315.19,-225.73,130.24,130.24,130.24
12938.277,524.81,354.48,1949.42,-238.29,-315.19,-225.73,130.24,130.24,130.24
12938.308,527.27,375.68,1950.87,-234.35,-324.35,-226.86,130.24,130.24,130.24
12938.355,527.27,375.68,1950.87,-234.35,-324.35,-226.86,130.24,130.24,130.24
12938.387,514.80,370.24,1935.40,-224.30,-316.09,-228.35,118.14,118.14,118.14
12938.433,514.80,370.24,1935.40,-224.30,-316.09,-228.35,118.14,118.14,118.14
12938.48,470.97,394.24,1925.01,-210.19,-321.08,-226.22,118.14,118.14,118.14
12938.512,470.97,394.24,1925.01,-210.19,-321.08,-226.22,118.14,118.14,118.14
12938.543,436.25,382.89,1935.06,-194.80,-303.58,-230.07,118.14,118.14,118.14
12938.59,436.25,382.89,1935.06,-194.80,-303.58,-230.07,118.14,118.14,118.14
12938.637,488.71,405.00,1933.55,-219.30,-330.75,-232.92,111.72,111.72,111.72
12938.668,488.71,405.00,1933.55,-219.30,-330.75,-232.92,111.72,111.72,111.72
12938.715,474.22,391.58,1933.86,-212.59,-321.74,-229.37,111.72,111.72,111.72
12938.762,474.22,391.58,1933.86,-212.59,-321.74,-229.37,111.72,111.72,111.72
12938.793,495.23,357.82,1932.27,-223.68,-311.87,-227.98,111.72,111.72,111.72
12938.824,495.23,357.82,1932.27,-223.68,-311.87,-227.98,111.72,111.72,111.72
12938.871,495.23,357.82,1932.27,-223.68,-311.87,-227.98,111.72,111.72,111.72
12938.918,499.95,380.34,1934.48,-230.05,-329.23,-225.53,158.06,158.06,158.06
12938.965,464.17,395.56,1931.21,-211.85,-320.17,-227.48,158.06,158.06,158.06
12939.027,464.17,395.56,1931.21,-211.85,-320.17,-227.48,158.06,158.06,158.06
12939.074,509.39,369.09,1932.44,-228.27,-312.47,-227.54,158.06,158.06,158.06
12939.121,509.39,369.09,1932.44,-228.27,-312.47,-227.54,158.06,158.06,158.06
12939.152,449.22,394.46,1926.95,-196.39,-315.09,-227.78,108.00,108.00,108.00
12939.183,449.22,394.46,1926.95,-196.39,-315.09,-227.78,108.00,108.00,108.00
12939.23,483.80,337.33,1945.50,-204.81,-293.50,-231.32,108.00,108.00,108.00
12939.277,483.80,337.33,1945.50,-204.81,-293.50,-231.32,108.00,108.00,108.00
12939.324,532.83,352.06,1946.20,-233.03,-313.83,-228.00,108.00,108.00,108.00
12939.371,532.83,352.06,1946.20,-233.03,-313.83,-228.00,108.00,108.00,108.00
12939.402,469.27,407.74,1927.24,-204.27,-338.18,-228.94,127.18,127.18,127.18
