TIME,WL1,WL2,WL3,VARL1,VARL2,VARL3,K-FACTORL1,K-FACTORL2,K-FACTORL3
11956.561,410.73,509.72,267.84,-185.08,-381.43,-208.02,97.52,97.52,97.52
11956.608,410.73,509.72,267.84,-185.08,-381.43,-208.02,97.52,97.52,97.52
11956.64,405.98,480.86,269.59,-186.76,-375.27,-212.35,97.52,97.52,97.52
11956.686,405.98,480.86,269.59,-186.76,-375.27,-212.35,97.52,97.52,97.52
11956.718,435.26,441.35,272.00,-198.21,-369.20,-209.10,97.52,97.52,97.52
11956.765,435.26,441.35,272.00,-198.21,-369.20,-209.10,97.52,97.52,97.52
11956.796,404.59,478.99,270.97,-178.84,-370.48,-212.37,82.06,82.06,82.06
11956.843,404.59,478.99,270.97,-178.84,-370.48,-212.37,82.06,82.06,82.06
11956.874,416.86,473.16,271.42,-186.27,-370.74,-210.97,82.06,82.06,82.06
11956.921,416.86,473.16,271.42,-186.27,-370.74,-210.97,82.06,82.06,82.06
11956.952,416.86,473.16,271.42,-186.27,-370.74,-210.97,82.06,82.06,82.06
11956.999,429.34,491.10,269.46,-186.07,-376.07,-212.29,82.06,82.06,82.06
11957.03,429.34,491.10,269.46,-186.07,-376.07,-212.29,82.06,82.06,82.06
11957.093,429.93,449.47,271.96,-190.57,-362.60,-212.33,119.93,119.93,119.93
11957.124,432.71,476.45,270.93,-192.20,-376.90,-209.78,119.93,119.93,119.93
11957.16,432.71,476.45,270.93,-192.20,-376.90,-209.78,119.93,119.93,119.93
11957.197,432.71,476.45,270.93,-192.20,-376.90,-209.78,119.93,119.93,119.93
11957.228,409.74,429.41,274.23,-165.86,-343.55,-214.04,119.93,119.93,119.93
11957.26,409.74,429.41,274.23,-165.86,-343.55,-214.04,119.93,119.93,119.93
11957.322,455.80,454.85,273.22,-203.19,-365.87,-208.70,100.21,100.21,100.21
11957.353,455.80,454.85,273.22,-203.19,-365.87,-208.70,100.21,100.21,100.21
11957.4,404.45,481.54,267.85,-190.55,-371.66,-211.65,100.21,100.21,100.21
11957.432,404.45,481.54,267.85,-190.55,-371.66,-211.65,100.21,100.21,100.21
11957.463,416.84,500.16,269.76,-197.90,-382.17,-209.35,100.21,100.21,100.21
11957.51,416.84,500.16,269.76,-197.90,-382.17,-209.35,100.21,100.21,100.21
11957.541,410.09,493.79,267.24,-182.62,-375.38,-209.52,118.39,118.39,118.39
11957.588,410.09,493.79,267.24,-182.62,-375.38,-209.52,118.39,118.39,118.39
11957.635,408.62,481.70,268.26,-180.70,-372.86,-212.42,118.39,118.39,118.39
11957.682,408.62,481.70,268.26,-180.70,-372.86,-212.42,118.39,118.39,118.39
11957.713,448.04,452.92,270.69,-202.86,-373.77,-207.37,118.39,118.39,118.39
11957.76,448.04,452.92,270.69,-202.86,-373.77,-207.37,118.39,118.39,118.39
11957.791,429.67,516.46,265.29,-185.32,-387.52,-207.88,116.85,116.85,116.85
11957.854,429.67,516.46,265.29,-185.32,-387.52,-207.88,116.85,116.85,116.85
11957.9,416.26,470.75,265.05,-185.62,-372.01,-206.71,116.85,116.85,116.85
11957.932,416.26,470.75,265.05,-185.62,-372.01,-206.71,116.85,116.85,116.85
11957.963,368.91,494.90,262.41,-151.79,-368.87,-211.91,116.85,116.85,116.85
11958.01,368.91,494.90,262.41,-151.79,-368.87,-211.91,116.85,116.85,116.85
11958.057,420.10,471.84,268.09,-182.56,-373.18,-207.26,70.59,70.59,70.59
11958.088,420.10,471.84,268.09,-182.56,-373.18,-207.26,70.59,70.59,70.59
11958.135,429.95,497.00,287.41,-192.04,-375.54,-226.86,70.59,70.59,70.59
11958.167,429.95,497.00,287.41,-192.04,-375.54,-226.86,70.59,70.59,70.59
11958.208,429.95,497.00,287.41,-192.04,-375.54,-226.86,70.59,70.59,70.59
11958.239,431.10,436.94,279.07,-185.39,-355.67,-221.56,70.59,70.59,70.59
11958.271,431.10,436.94,279.07,-185.39,-355.67,-221.56,70.59,70.59,70.59
