TIME,WL1,WL2,WL3,VARL1,VARL2,VARL3,K-FACTORL1,K-FACTORL2,K-FACTORL3
10916.849,442.52,496.77,270.08,-184.26,-346.69,-218.02,112.89,112.89,112.89
10916.88,442.52,496.77,270.08,-184.26,-346.69,-218.02,112.89,112.89,112.89
10916.927,442.52,496.77,270.08,-184.26,-346.69,-218.02,112.89,112.89,112.89
10916.958,467.97,477.36,276.01,-205.19,-341.51,-218.23,112.89,112.89,112.89
10917.005,467.97,477.36,276.01,-205.19,-341.51,-218.23,112.89,112.89,112.89
10917.037,409.98,485.19,271.47,-172.57,-341.21,-219.60,112.89,112.89,112.89
10917.068,409.98,485.19,271.47,-172.57,-341.21,-219.60,112.89,112.89,112.89
10917.115,439.78,485.20,270.77,-194.74,-344.21,-216.83,85.66,85.66,85.66
10917.146,439.78,485.20,270.77,-194.74,-344.21,-216.83,85.66,85.66,85.66
10917.188,459.28,412.16,279.20,-198.46,-308.25,-219.25,85.66,85.66,85.66
10917.235,459.28,412.16,279.20,-198.46,-308.25,-219.25,85.66,85.66,85.66
10917.266,446.92,443.32,275.60,-193.79,-323.68,-219.45,85.66,85.66,85.66
10917.297,446.92,443.32,275.60,-193.79,-323.68,-219.45,85.66,85.66,85.66
10917.36,424.48,482.51,271.21,-181.39,-339.07,-216.94,104.24,104.24,104.24
10917.407,424.48,482.51,271.21,-181.39,-339.07,-216.94,104.24,104.24,104.24
10917.454,428.42,444.29,273.78,-189.77,-321.66,-217.03,104.24,104.24,104.24
10917.5,428.42,444.29,273.78,-189.77,-321.66,-217.03,104.24,104.24,104.24
10917.547,444.45,464.04,273.01,-193.48,-333.78,-216.62,104.24,104.24,104.24
10917.579,444.45,464.04,273.01,-193.48,-333.78,-216.62,104.24,104.24,104.24
10917.625,462.74,450.56,273.17,-190.53,-327.99,-217.69,83.52,83.52,83.52
10917.657,462.74,450.56,273.17,-190.53,-327.99,-217.69,83.52,83.52,83.52
10917.704,457.14,441.34,273.11,-188.45,-321.97,-218.00,83.52,83.52,83.52
10917.75,457.14,441.34,273.11,-188.45,-321.97,-218.00,83.52,83.52,83.52
10917.813,407.63,492.46,272.70,-165.97,-337.84,-218.27,83.52,83.52,83.52
10917.844,407.63,492.46,272.70,-165.97,-337.84,-218.27,83.52,83.52,83.52
10917.907,436.55,466.00,272.72,-188.49,-331.43,-216.03,99.53,99.53,99.53
10917.954,438.17,472.69,273.54,-189.72,-337.17,-216.88,99.53,99.53,99.53
10918,438.17,472.69,273.54,-189.72,-337.17,-216.88,99.53,99.53,99.53
10918.047,410.33,461.62,272.40,-173.90,-327.55,-218.18,99.53,99.53,99.53
10918.094,410.33,461.62,272.40,-173.90,-327.55,-218.18,99.53,99.53,99.53
10918.141,986.88,475.06,268.29,223.97,-337.81,-216.42,73.09,73.09,73.09
10918.188,986.88,475.06,268.29,223.97,-337.81,-216.42,73.09,73.09,73.09
10918.219,750.81,453.13,270.84,-164.17,-325.71,-218.32,73.09,73.09,73.09
10918.266,750.81,453.13,270.84,-164.17,-325.71,-218.32,73.09,73.09,73.09
10918.297,675.82,451.49,270.72,-173.98,-325.88,-217.08,73.09,73.09,73.09
10918.344,675.82,451.49,270.72,-173.98,-325.88,-217.08,73.09,73.09,73.09
10918.375,696.86,469.72,284.04,-208.43,-339.41,-220.39,113.52,113.52,113.52
10918.454,588.31,447.46,293.01,-161.28,-314.21,-238.33,113.52,113.52,113.52
10918.485,588.31,447.46,293.01,-161.28,-314.21,-238.33,113.52,113.52,113.52
10918.516,588.31,447.46,293.01,-161.28,-314.21,-238.33,113.52,113.52,113.52
10918.563,664.74,422.86,279.80,-199.15,-320.15,-219.86,113.52,113.52,113.52
