TIME,WL1,WL2,WL3,VARL1,VARL2,VARL3,K-FACTORL1,K-FACTORL2,K-FACTORL3
9669.171,429.29,479.75,415.47,-188.16,-373.44,-226.90,89.57,89.57,89.57
9669.202,429.29,479.75,415.47,-188.16,-373.44,-226.90,89.57,89.57,89.57
9669.249,380.52,484.56,417.03,-160.24,-359.40,-230.73,92.82,92.82,92.82
9669.312,380.52,484.56,417.03,-160.24,-359.40,-230.73,92.82,92.82,92.82
9669.39,418.82,534.40,394.41,-190.11,-392.52,-223.31,92.82,92.82,92.82
9669.421,404.75,455.45,402.21,-176.55,-358.22,-228.96,92.82,92.82,92.82
9669.484,404.75,455.45,402.21,-176.55,-358.22,-228.96,92.82,92.82,92.82
9669.515,396.14,497.69,401.82,-178.90,-367.07,-228.26,94.65,94.65,94.65
9669.562,396.14,497.69,401.82,-178.90,-367.07,-228.26,94.65,94.65,94.65
9669.593,404.42,490.13,395.62,-176.24,-370.65,-225.62,94.65,94.65,94.65
9669.64,404.42,490.13,395.62,-176.24,-370.65,-225.62,94.65,94.65,94.65
9669.671,428.55,455.63,397.74,-186.38,-353.70,-223.04,94.65,94.65,94.65
9669.718,428.55,455.63,397.74,-186.38,-353.70,-223.04,94.65,94.65,94.65
9669.749,406.14,491.37,399.71,-186.40,-370.11,-226.90,105.08,105.08,105.08
9669.796,406.14,491.37,399.71,-186.40,-370.11,-226.90,105.08,105.08,105.08
9669.827,425.93,533.61,395.40,-191.93,-384.53,-222.13,105.08,105.08,105.08
9669.874,425.93,533.61,395.40,-191.93,-384.53,-222.13,105.08,105.08,105.08
9669.906,426.35,488.18,414.60,-195.25,-371.76,-231.52,105.08,105.08,105.08
9669.952,426.35,488.18,414.60,-195.25,-371.76,-231.52,105.08,105.08,105.08
9669.999,403.34,527.85,404.40,-183.30,-381.86,-227.99,133.80,133.80,133.80
9670.031,403.34,527.85,404.40,-183.30,-381.86,-227.99,133.80,133.80,133.80
9670.062,403.34,527.85,404.40,-183.30,-381.86,-227.99,133.80,133.80,133.80
9670.109,405.64,460.75,402.05,-180.82,-354.65,-226.26,133.80,133.80,133.80
9670.14,405.64,460.75,402.05,-180.82,-354.65,-226.26,133.80,133.80,133.80
9670.187,355.78,505.40,392.64,-153.78,-368.23,-231.12,133.80,133.80,133.80
9670.234,355.78,505.40,392.64,-153.78,-368.23,-231.12,133.80,133.80,133.80
9670.296,367.03,531.03,383.30,-151.96,-381.41,-227.91,73.39,73.39,73.39
9670.327,392.54,553.22,386.98,-160.12,-389.54,-225.08,73.39,73.39,73.39
9670.374,392.54,553.22,386.98,-160.12,-389.54,-225.08,73.39,73.39,73.39
9670.406,380.35,492.20,394.08,-162.52,-371.26,-227.85,73.39,73.39,73.39
9670.452,380.35,492.20,394.08,-162.52,-371.26,-227.85,73.39,73.39,73.39
9670.484,415.73,453.48,401.93,-184.40,-354.87,-224.76,71.41,71.41,71.41
9670.531,415.73,453.48,401.93,-184.40,-354.87,-224.76,71.41,71.41,71.41
9670.562,415.73,453.48,401.93,-184.40,-354.87,-224.76,71.41,71.41,71.41
9670.609,398.97,532.40,392.29,-174.65,-390.31,-222.26,71.41,71.41,71.41
9670.64,398.97,532.40,392.29,-174.65,-390.31,-222.26,71.41,71.41,71.41
9670.687,428.78,523.17,415.83,-192.11,-388.37,-220.09,71.41,71.41,71.41
9670.718,428.78,523.17,415.83,-192.11,-388.37,-220.09,71.41,71.41,71.41
9670.765,419.00,490.20,402.41,-184.53,-376.61,-222.95,76.37,76.37,76.37
9670.796,419.00,490.20,402.41,-184.53,-376.61,-222.95,76.37,76.37,76.37
9670.827,400.05,460.08,415.63,-171.56,-351.25,-226.16,76.37,76.37,76.37
9670.89,400.05,460.08,415.63,-171.56,-351.25,-226.16,76.37,76.37,76.37
9670.952,416.67,516.86,400.54,-188.54,-384.39,-220.81,76.37,76.37,76.37
9670.999,352.29,512.86,392.87,-149.44,-372.13,-225.34,90.22,90.22,90.22
9671.046,352.29,512.86,392.87,-149.44,-372.13,-225.34,90.22,90.22,90.22
9671.077,419.04,498.80,398.53,-189.07,-379.01,-225.20,90.22,90.22,90.22
9671.124,419.04,498.80,398.53,-189.07,-379.01,-225.20,90.22,90.22,90.22
9671.156,372.91,538.03,404.00,-151.82,-384.20,-227.83,90.22,90.22,90.22
9671.198,372.91,538.03,404.00,-151.82,-384.20,-227.83,90.22,90.22,90.22
9671.229,372.91,538.03,404.00,-151.82,-384.20,-227.83,90.22,90.22,90.22
9671.276,399.53,532.64,383.71,-169.09,-382.41,-218.73,67.47,67.47,67.47
9671.307,399.53,532.64,383.71,-169.09,-382.41,-218.73,67.47,67.47,67.47
9671.354,412.17,496.91,397.22,-178.07,-373.81,-221.93,67.47,67.47,67.47
9671.385,412.17,496.91,397.22,-178.07,-373.81,-221.93,67.47,67.47,67.47
9671.432,406.29,495.19,406.27,-174.11,-372.20,-223.54,67.47,67.47,67.47
9671.463,406.29,495.19,406.27,-174.11,-372.20,-223.54,67.47,67.47,67.47
9671.495,401.40,495.88,405.11,-180.12,-370.96,-221.34,94.21,94.21,94.21
9671.557,401.40,495.88,405.11,-180.12,-370.96,-221.34,94.21,94.21,94.21
9671.635,376.97,489.84,387.93,-146.90,-357.69,-222.77,94.21,94.21,94.21
9671.682,403.45,524.30,386.04,-176.17,-375.85,-220.15,94.21,94.21,94.21
9671.729,403.45,524.30,386.04,-176.17,-375.85,-220.15,94.21,94.21,94.21
9671.76,422.63,515.14,387.41,-182.33,-383.28,-216.83,85.52,85.52,85.52
9671.807,422.63,515.14,387.41,-182.33,-383.28,-216.83,85.52,85.52,85.52
9671.838,1422.41,1507.84,385.31,836.65,-1130.07,-219.43,85.52,85.52,85.52
9671.901,1422.41,1507.84,385.31,836.65,-1130.07,-219.43,85.52,85.52,85.52
9671.948,1785.16,1833.60,386.94,692.98,-1113.29,-219.71,85.52,85.52,85.52
9671.995,1731.75,1807.74,386.51,662.99,-1075.59,-225.92,323.77,323.77,323.77
9672.042,1731.75,1807.74,386.51,662.99,-1075.59,-225.92,323.77,323.77,323.77
9672.088,1785.90,1800.84,391.84,699.10,-1084.81,-221.77,323.77,323.77,323.77
9672.151,1785.90,1800.84,391.84,699.10,-1084.81,-221.77,323.77,323.77,323.77
9672.198,1779.44,1813.33,395.40,697.69,-1093.51,-226.62,323.77,323.77,323.77
9672.229,1779.44,1813.33,395.40,697.69,-1093.51,-226.62,323.77,323.77,323.77
9672.276,1769.39,1837.06,392.01,678.37,-1102.07,-225.85,343.52,343.52,343.52
9672.323,1769.39,1837.06,392.01,678.37,-1102.07,-225.85,343.52,343.52,343.52
9672.37,1809.23,1785.65,396.88,718.86,-1082.41,-226.28,343.52,343.52,343.52
9672.417,1759.12,1856.02,388.08,676.47,-1107.72,-225.45,343.52,343.52,343.52
9672.463,1759.12,1856.02,388.08,676.47,-1107.72,-225.45,343.52,343.52,343.52
9672.526,1800.15,1808.68,397.54,712.52,-1087.43,-225.19,302.37,302.37,302.37
9672.557,1800.15,1808.68,397.54,712.52,-1087.43,-225.19,302.37,302.37,302.37
9672.604,1770.06,1853.74,393.34,679.77,-1109.55,-224.82,302.37,302.37,302.37
9672.635,1770.06,1853.74,393.34,679.77,-1109.55,-224.82,302.37,302.37,302.37
9672.682,1781.05,1803.37,390.78,694.00,-1079.95,-226.72,302.37,302.37,302.37
9672.729,1781.05,1803.37,390.78,694.00,-1079.95,-226.72,302.37,302.37,302.37
9672.776,1808.58,1816.70,393.60,715.84,-1092.54,-225.98,331.88,331.88,331.88
9672.807,1808.58,1816.70,393.60,715.84,-1092.54,-225.98,331.88,331.88,331.88
9672.854,1815.81,1798.00,399.88,717.62,-1082.37,-227.87,331.88,331.88,331.88
9672.885,1815.81,1798.00,399.88,717.62,-1082.37,-227.87,331.88,331.88,331.88
9672.932,1774.66,1801.45,391.89,691.97,-1083.29,-224.56,331.88,331.88,331.88
9672.964,1774.66,1801.45,391.89,691.97,-1083.29,-224.56,331.88,331.88,331.88
9673.026,1786.88,1814.37,396.27,697.10,-1095.11,-221.35,315.84,315.84,315.84
9673.057,1786.88,1814.37,396.27,697.10,-1095.11,-221.35,315.84,315.84,315.84
9673.104,1795.20,1830.80,391.59,704.42,-1096.87,-221.46,315.84,315.84,315.84
9673.135,1795.20,1830.80,391.59,704.42,-1096.87,-221.46,315.84,315.84,315.84
9673.193,1783.81,1818.05,388.31,693.45,-1095.32,-222.77,315.84,315.84,315.84
9673.224,1783.81,1818.05,388.31,693.45,-1095.32,-222.77,315.84,315.84,315.84
9673.287,1772.18,1806.24,387.58,677.61,-1082.73,-225.58,337.30,337.30,337.30
9673.333,1801.51,1803.42,395.22,703.60,-1088.98,-224.66,337.30,337.30,337.30
9673.365,1801.51,1803.42,395.22,703.60,-1088.98,-224.66,337.30,337.30,337.30
9673.396,1801.51,1803.42,395.22,703.60,-1088.98,-224.66,337.30,337.30,337.30
9673.443,1794.46,1826.18,391.33,701.34,-1093.40,-225.15,337.30,337.30,337.30
9673.474,1794.46,1826.18,391.33,701.34,-1093.40,-225.15,337.30,337.30,337.30
9673.521,1782.91,1805.04,401.76,707.07,-1079.43,-226.35,330.49,330.49,330.49
9673.568,1782.91,1805.04,401.76,707.07,-1079.43,-226.35,330.49,330.49,330.49
9673.599,1768.51,1795.99,400.20,695.19,-1066.47,-227.40,330.49,330.49,330.49
9673.646,1768.51,1795.99,400.20,695.19,-1066.47,-227.40,330.49,330.49,330.49
9673.677,1780.25,1821.36,396.19,694.72,-1089.54,-227.44,330.49,330.49,330.49
9673.724,1780.25,1821.36,396.19,694.72,-1089.54,-227.44,330.49,330.49,330.49
9673.755,1811.11,1849.73,402.85,705.47,-1120.44,-223.03,348.84,348.84,348.84
9673.802,1811.11,1849.73,402.85,705.47,-1120.44,-223.03,348.84,348.84,348.84
9673.834,1805.47,1822.42,405.95,706.52,-1097.06,-225.36,348.84,348.84,348.84
9673.88,1805.47,1822.42,405.95,706.52,-1097.06,-225.36,348.84,348.84,348.84
9673.912,1788.67,1861.48,396.49,693.50,-1119.17,-222.47,348.84,348.84,348.84
9673.959,1788.67,1861.48,396.49,693.50,-1119.17,-222.47,348.84,348.84,348.84
9673.99,1791.95,1819.24,394.10,699.70,-1094.09,-227.06,322.45,322.45,322.45
9674.037,1791.95,1819.24,394.10,699.70,-1094.09,-227.06,322.45,322.45,322.45
9674.084,1787.14,1822.44,392.32,697.07,-1093.51,-224.08,322.45,322.45,322.45
9674.115,1787.14,1822.44,392.32,697.07,-1093.51,-224.08,322.45,322.45,322.45
9674.146,1787.14,1822.44,392.32,697.07,-1093.51,-224.08,322.45,322.45,322.45
9674.193,1755.17,1843.68,388.02,667.93,-1102.72,-226.02,322.45,322.45,322.45
9674.224,1755.17,1843.68,388.02,667.93,-1102.72,-226.02,322.45,322.45,322.45
9674.271,1772.63,1791.50,392.66,687.41,-1071.05,-229.17,301.78,301.78,301.78
9674.318,1772.63,1791.50,392.66,687.41,-1071.05,-229.17,301.78,301.78,301.78
9674.349,1786.23,1834.13,391.28,689.48,-1099.90,-225.21,301.78,301.78,301.78
9674.396,1786.23,1834.13,391.28,689.48,-1099.90,-225.21,301.78,301.78,301.78
9674.443,1792.70,1817.52,394.10,703.41,-1093.83,-225.56,301.78,301.78,301.78
9674.474,1792.70,1817.52,394.10,703.41,-1093.83,-225.56,301.78,301.78,301.78
9674.505,1792.94,1816.22,397.23,702.99,-1094.46,-226.60,321.18,321.18,321.18
9674.537,1792.94,1816.22,397.23,702.99,-1094.46,-226.60,321.18,321.18,321.18
9674.584,1770.96,1810.33,387.72,679.13,-1082.93,-226.59,321.18,321.18,321.18
9674.63,1770.96,1810.33,387.72,679.13,-1082.93,-226.59,321.18,321.18,321.18
9674.693,1808.41,1801.70,400.19,715.87,-1086.03,-224.59,321.18,321.18,321.18
9674.724,1808.41,1801.70,400.19,715.87,-1086.03,-224.59,321.18,321.18,321.18
9674.771,1798.72,1829.14,396.43,696.53,-1102.72,-222.46,345.67,345.67,345.67
9674.802,1798.72,1829.14,396.43,696.53,-1102.72,-222.46,345.67,345.67,345.67
9674.849,1811.52,1785.75,403.40,721.48,-1076.31,-225.89,345.67,345.67,345.67
9674.88,1811.52,1785.75,403.40,721.48,-1076.31,-225.89,345.67,345.67,345.67
9674.927,1778.31,1830.25,395.59,685.71,-1098.56,-226.06,345.67,345.67,345.67
9674.959,1778.31,1830.25,395.59,685.71,-1098.56,-226.06,345.67,345.67,345.67
9675.005,1795.53,1775.39,400.08,715.40,-1063.25,-227.17,333.70,333.70,333.70
9675.037,1795.53,1775.39,400.08,715.40,-1063.25,-227.17,333.70,333.70,333.70
9675.084,1820.05,1783.79,400.78,723.58,-1079.55,-225.42,333.70,333.70,333.70
9675.13,1820.05,1783.79,400.78,723.58,-1079.55,-225.42,333.70,333.70,333.70
9675.162,1781.71,1817.73,393.77,689.34,-1094.16,-224.44,333.70,333.70,333.70
9675.204,1781.71,1817.73,393.77,689.34,-1094.16,-224.44,333.70,333.70,333.70
9675.25,1830.60,1827.54,396.99,726.22,-1104.49,-222.18,327.53,327.53,327.53
9675.297,1830.60,1827.54,396.99,726.22,-1104.49,-222.18,327.53,327.53,327.53
9675.344,1775.08,1802.62,389.50,678.03,-1087.34,-226.13,327.53,327.53,327.53
9675.376,1775.08,1802.62,389.50,678.03,-1087.34,-226.13,327.53,327.53,327.53
9675.407,1757.71,1803.84,389.46,670.33,-1072.60,-229.97,327.53,327.53,327.53
9675.454,1757.71,1803.84,389.46,670.33,-1072.60,-229.97,327.53,327.53,327.53
9675.485,1829.25,1823.98,412.03,726.75,-1099.85,-224.21,326.48,326.48,326.48
9675.532,1829.25,1823.98,412.03,726.75,-1099.85,-224.21,326.48,326.48,326.48
9675.563,1829.25,1823.98,412.03,726.75,-1099.85,-224.21,326.48,326.48,326.48
9675.594,1768.32,1835.61,409.54,662.24,-1090.78,-229.23,326.48,326.48,326.48
9675.641,1768.32,1835.61,409.54,662.24,-1090.78,-229.23,326.48,326.48,326.48
9675.672,1815.11,1775.12,408.50,700.99,-1066.26,-227.73,326.48,326.48,326.48
9675.719,1815.11,1775.12,408.50,700.99,-1066.26,-227.73,326.48,326.48,326.48
9675.751,1789.20,1800.58,399.13,690.35,-1080.94,-226.21,348.57,348.57,348.57
9675.797,1789.20,1800.58,399.13,690.35,-1080.94,-226.21,348.57,348.57,348.57
9675.829,1748.13,1810.72,394.17,669.02,-1078.07,-227.19,348.57,348.57,348.57
9675.876,1748.13,1810.72,394.17,669.02,-1078.07,-227.19,348.57,348.57,348.57
9675.907,1770.61,1832.20,391.88,689.08,-1102.10,-224.37,348.57,348.57,348.57
9675.954,1770.61,1832.20,391.88,689.08,-1102.10,-224.37,348.57,348.57,348.57
9676,1819.18,1788.50,418.11,721.21,-1089.53,-226.41,333.55,333.55,333.55
9676.032,1819.18,1788.50,418.11,721.21,-1089.53,-226.41,333.55,333.55,333.55
9676.079,769.96,887.87,407.94,703.16,-873.62,-225.17,333.55,333.55,333.55
9676.11,769.96,887.87,407.94,703.16,-873.62,-225.17,333.55,333.55,333.55
9676.172,420.98,504.40,409.11,-186.66,-373.96,-224.12,333.55,333.55,333.55
9676.219,420.98,504.40,409.11,-186.66,-373.96,-224.12,333.55,333.55,333.55
9676.266,895.28,1014.44,402.48,767.72,-957.90,-227.16,103.19,103.19,103.19
9676.297,895.28,1014.44,402.48,767.72,-957.90,-227.16,103.19,103.19,103.19
9676.344,1823.46,1785.31,396.41,731.74,-1079.21,-225.78,103.19,103.19,103.19
9676.376,1823.46,1785.31,396.41,731.74,-1079.21,-225.78,103.19,103.19,103.19
9676.438,1809.26,1852.39,413.91,706.84,-1119.40,-221.96,103.19,103.19,103.19
9676.485,1809.26,1852.39,413.91,706.84,-1119.40,-221.96,103.19,103.19,103.19
9676.516,1824.20,1805.03,416.83,728.90,-1092.30,-223.83,337.58,337.58,337.58
9676.563,1824.20,1805.03,416.83,728.90,-1092.30,-223.83,337.58,337.58,337.58
9676.594,1787.16,1835.73,412.64,696.03,-1093.95,-224.58,337.58,337.58,337.58
9676.641,1787.16,1835.73,412.64,696.03,-1093.95,-224.58,337.58,337.58,337.58
9676.688,1754.28,1796.75,400.72,681.48,-1077.32,-227.47,337.58,337.58,337.58
9676.735,1754.28,1796.75,400.72,681.48,-1077.32,-227.47,337.58,337.58,337.58
9676.782,1782.41,1784.06,415.47,704.81,-1062.41,-227.45,303.48,303.48,303.48
9676.813,1782.41,1784.06,415.47,704.81,-1062.41,-227.45,303.48,303.48,303.48
9676.844,1749.45,1845.59,421.64,667.15,-1100.28,-227.58,303.48,303.48,303.48
9676.891,1749.45,1845.59,421.64,667.15,-1100.28,-227.58,303.48,303.48,303.48
9676.922,1757.13,1800.59,391.93,676.80,-1075.74,-224.16,303.48,303.48,303.48
9676.969,1757.13,1800.59,391.93,676.80,-1075.74,-224.16,303.48,303.48,303.48
9677.016,1772.87,1854.01,406.31,679.81,-1112.61,-220.79,331.67,331.67,331.67
9677.063,1772.87,1854.01,406.31,679.81,-1112.61,-220.79,331.67,331.67,331.67
9677.11,1772.15,1806.21,415.79,691.17,-1080.55,-227.90,331.67,331.67,331.67
9677.141,1772.15,1806.21,415.79,691.17,-1080.55,-227.90,331.67,331.67,331.67
9677.183,1750.64,1802.30,400.03,670.37,-1070.08,-227.34,331.67,331.67,331.67
9677.214,1750.64,1802.30,400.03,670.37,-1070.08,-227.34,331.67,331.67,331.67
9677.246,1750.64,1802.30,400.03,670.37,-1070.08,-227.34,331.67,331.67,331.67
9677.292,1783.64,1806.70,424.98,700.10,-1081.30,-227.30,316.63,316.63,316.63
9677.324,1783.64,1806.70,424.98,700.10,-1081.30,-227.30,316.63,316.63,316.63
9677.371,1772.00,1788.32,414.53,699.37,-1064.36,-228.19,316.63,316.63,316.63
9677.417,1772.00,1788.32,414.53,699.37,-1064.36,-228.19,316.63,316.63,316.63
9677.464,1761.29,1842.49,408.95,669.63,-1103.23,-227.50,316.63,316.63,316.63
9677.496,1761.29,1842.49,408.95,669.63,-1103.23,-227.50,316.63,316.63,316.63
9677.542,1761.51,1779.84,414.50,692.39,-1061.51,-230.83,314.89,314.89,314.89
9677.574,1761.51,1779.84,414.50,692.39,-1061.51,-230.83,314.89,314.89,314.89
9677.621,1778.54,1870.83,407.76,681.23,-1110.89,-223.41,314.89,314.89,314.89
9677.652,1778.54,1870.83,407.76,681.23,-1110.89,-223.41,314.89,314.89,314.89
9677.699,1814.45,1789.34,404.87,729.52,-1075.66,-225.43,314.89,314.89,314.89
9677.746,1814.45,1789.34,404.87,729.52,-1075.66,-225.43,314.89,314.89,314.89
9677.808,1771.62,1822.47,398.53,684.58,-1084.37,-226.72,334.77,334.77,334.77
9677.839,1824.49,1821.89,404.79,727.48,-1097.38,-223.28,334.77,334.77,334.77
9677.886,1824.49,1821.89,404.79,727.48,-1097.38,-223.28,334.77,334.77,334.77
9677.933,1755.01,1824.83,396.47,667.50,-1082.38,-226.81,334.77,334.77,334.77
9677.964,1755.01,1824.83,396.47,667.50,-1082.38,-226.81,334.77,334.77,334.77
9678.011,1834.08,1820.94,401.65,729.63,-1098.31,-223.89,312.49,312.49,312.49
9678.058,1834.08,1820.94,401.65,729.63,-1098.31,-223.89,312.49,312.49,312.49
9678.089,1750.38,1824.71,391.66,666.74,-1084.29,-227.78,312.49,312.49,312.49
9678.136,1750.38,1824.71,391.66,666.74,-1084.29,-227.78,312.49,312.49,312.49
9678.183,1784.84,1763.17,395.18,711.34,-1061.07,-225.27,312.49,312.49,312.49
9678.214,1784.84,1763.17,395.18,711.34,-1061.07,-225.27,312.49,312.49,312.49
9678.246,1784.84,1763.17,395.18,711.34,-1061.07,-225.27,312.49,312.49,312.49
9678.277,1787.79,1835.84,393.31,689.41,-1097.01,-220.92,311.96,311.96,311.96
9678.308,1787.79,1835.84,393.31,689.41,-1097.01,-220.92,311.96,311.96,311.96
9678.355,1791.99,1826.64,401.30,703.10,-1091.05,-224.94,311.96,311.96,311.96
9678.386,1791.99,1826.64,401.30,703.10,-1091.05,-224.94,311.96,311.96,311.96
9678.433,1768.97,1820.86,398.83,684.66,-1087.60,-225.87,311.96,311.96,311.96
9678.464,1768.97,1820.86,398.83,684.66,-1087.60,-225.87,311.96,311.96,311.96
9678.511,1762.47,1799.67,400.03,687.29,-1073.34,-226.84,319.42,319.42,319.42
9678.543,1762.47,1799.67,400.03,687.29,-1073.34,-226.84,319.42,319.42,319.42
9678.589,1762.47,1799.67,400.03,687.29,-1073.34,-226.84,319.42,319.42,319.42
9678.621,1780.52,1810.64,402.72,693.21,-1081.45,-226.77,319.42,319.42,319.42
9678.668,1780.52,1810.64,402.72,693.21,-1081.45,-226.77,319.42,319.42,319.42
9678.699,1784.70,1835.74,398.65,696.77,-1092.73,-224.50,319.42,319.42,319.42
9678.746,1784.70,1835.74,398.65,696.77,-1092.73,-224.50,319.42,319.42,319.42
9678.777,1786.23,1808.32,402.04,696.83,-1089.07,-224.52,349.70,349.70,349.70
9678.824,1786.23,1808.32,402.04,696.83,-1089.07,-224.52,349.70,349.70,349.70
9678.855,1763.07,1848.08,403.64,679.03,-1100.22,-224.78,349.70,349.70,349.70
9678.886,1763.07,1848.08,403.64,679.03,-1100.22,-224.78,349.70,349.70,349.70
9678.933,1801.74,1827.64,406.51,707.83,-1094.95,-226.76,349.70,349.70,349.70
9678.98,1801.74,1827.64,406.51,707.83,-1094.95,-226.76,349.70,349.70,349.70
9679.043,1810.37,1823.66,410.89,715.68,-1093.14,-226.25,336.08,336.08,336.08
9679.089,1748.74,1827.03,397.41,667.51,-1081.41,-228.13,336.08,336.08,336.08
9679.136,1748.74,1827.03,397.41,667.51,-1081.41,-228.13,336.08,336.08,336.08
9679.179,1743.91,1839.84,396.96,663.98,-1090.30,-228.12,336.08,336.08,336.08
9679.226,1743.91,1839.84,396.96,663.98,-1090.30,-228.12,336.08,336.08,336.08
9679.257,1805.95,1820.34,406.51,708.50,-1103.42,-225.46,317.57,317.57,317.57
9679.304,1805.95,1820.34,406.51,708.50,-1103.42,-225.46,317.57,317.57,317.57
9679.351,1808.37,1820.15,407.61,723.10,-1095.34,-223.41,317.57,317.57,317.57
9679.398,1808.37,1820.15,407.61,723.10,-1095.34,-223.41,317.57,317.57,317.57
9679.429,1762.11,1812.04,400.59,680.18,-1077.12,-227.35,317.57,317.57,317.57
9679.46,1762.11,1812.04,400.59,680.18,-1077.12,-227.35,317.57,317.57,317.57
9679.507,1762.11,1812.04,400.59,680.18,-1077.12,-227.35,317.57,317.57,317.57
9679.538,1779.77,1779.07,401.86,702.69,-1068.18,-228.18,344.05,344.05,344.05
9679.585,1779.77,1779.07,401.86,702.69,-1068.18,-228.18,344.05,344.05,344.05
9679.617,1778.51,1836.60,402.30,683.20,-1111.90,-224.76,344.05,344.05,344.05
9679.663,1778.51,1836.60,402.30,683.20,-1111.90,-224.76,344.05,344.05,344.05
9679.695,1830.19,1819.59,402.97,720.59,-1096.22,-222.43,344.05,344.05,344.05
9679.741,1830.19,1819.59,402.97,720.59,-1096.22,-222.43,344.05,344.05,344.05
9679.773,389.69,500.25,394.87,-162.96,-365.05,-227.77,343.70,343.70,343.70
9679.82,389.69,500.25,394.87,-162.96,-365.05,-227.77,343.70,343.70,343.70
9679.867,411.88,507.24,394.79,-181.73,-375.68,-225.21,343.70,343.70,343.70
9679.898,411.88,507.24,394.79,-181.73,-375.68,-225.21,343.70,343.70,343.70
9679.929,357.14,492.64,392.51,-154.38,-363.28,-227.38,343.70,343.70,343.70
9679.992,357.14,492.64,392.51,-154.38,-363.28,-227.38,343.70,343.70,343.70
9680.023,412.48,500.87,387.95,-186.15,-376.23,-222.48,80.28,80.28,80.28
9680.07,412.48,500.87,387.95,-186.15,-376.23,-222.48,80.28,80.28,80.28
9680.101,386.29,469.73,391.96,-161.64,-358.70,-226.19,80.28,80.28,80.28
9680.163,386.29,469.73,391.96,-161.64,-358.70,-226.19,80.28,80.28,80.28
9680.205,414.83,448.90,394.30,-182.46,-354.38,-224.19,80.28,80.28,80.28
9680.237,414.83,448.90,394.30,-182.46,-354.38,-224.19,80.28,80.28,80.28
9680.268,440.30,464.88,393.77,-196.81,-363.91,-220.03,93.40,93.40,93.40
9680.315,440.30,464.88,393.77,-196.81,-363.91,-220.03,93.40,93.40,93.40
9680.346,435.09,457.11,392.56,-187.76,-360.14,-222.28,93.40,93.40,93.40
9680.393,435.09,457.11,392.56,-187.76,-360.14,-222.28,93.40,93.40,93.40
9680.424,403.68,502.03,388.59,-178.54,-377.90,-226.38,93.40,93.40,93.40
9680.471,403.68,502.03,388.59,-178.54,-377.90,-226.38,93.40,93.40,93.40
9680.502,421.97,454.84,396.45,-188.50,-354.79,-226.14,104.56,104.56,104.56
9680.549,421.97,454.84,396.45,-188.50,-354.79,-226.14,104.56,104.56,104.56
9680.58,421.97,454.84,396.45,-188.50,-354.79,-226.14,104.56,104.56,104.56
9680.627,426.20,512.94,388.53,-195.97,-381.68,-223.59,104.56,104.56,104.56
9680.659,426.20,512.94,388.53,-195.97,-381.68,-223.59,104.56,104.56,104.56
9680.705,404.79,501.00,388.25,-178.74,-367.92,-226.80,104.56,104.56,104.56
9680.737,404.79,501.00,388.25,-178.74,-367.92,-226.80,104.56,104.56,104.56
9680.768,419.51,496.22,392.11,-183.23,-375.28,-227.72,100.19,100.19,100.19
9680.799,419.51,496.22,392.11,-183.23,-375.28,-227.72,100.19,100.19,100.19
9680.846,400.64,476.30,392.14,-177.22,-361.49,-226.73,100.19,100.19,100.19
9680.893,400.64,476.30,392.14,-177.22,-361.49,-226.73,100.19,100.19,100.19
9680.94,408.55,483.65,390.17,-179.75,-364.28,-225.75,100.19,100.19,100.19
9680.987,408.55,483.65,390.17,-179.75,-364.28,-225.75,100.19,100.19,100.19
9681.034,410.76,496.16,387.61,-167.31,-373.67,-227.17,118.12,118.12,118.12
9681.081,410.76,496.16,387.61,-167.31,-373.67,-227.17,118.12,118.12,118.12
9681.127,395.04,503.21,388.38,-170.75,-372.87,-226.09,118.12,118.12,118.12
9681.159,395.04,503.21,388.38,-170.75,-372.87,-226.09,118.12,118.12,118.12
9681.206,409.73,503.22,388.24,-181.82,-372.80,-222.00,118.12,118.12,118.12
9681.237,409.73,503.22,388.24,-181.82,-372.80,-222.00,118.12,118.12,118.12
9681.299,397.64,501.10,388.77,-176.71,-369.34,-225.63,97.79,97.79,97.79
