TIME,WL1,WL2,WL3,VARL1,VARL2,VARL3,K-FACTORL1,K-FACTORL2,K-FACTORL3
7991.242,384.94,462.93,303.40,-170.64,-322.02,-238.81,90.99,90.99,90.99
7991.273,384.94,462.93,303.40,-170.64,-322.02,-238.81,90.99,90.99,90.99
7991.32,376.29,444.32,304.84,-153.29,-315.29,-239.56,83.15,83.15,83.15
7991.367,376.29,444.32,304.84,-153.29,-315.29,-239.56,83.15,83.15,83.15
7991.429,417.53,497.97,303.62,-194.07,-354.03,-233.94,83.15,83.15,83.15
7991.461,417.53,497.97,303.62,-194.07,-354.03,-233.94,83.15,83.15,83.15
7991.507,396.52,516.29,303.76,-167.32,-355.81,-235.60,83.15,83.15,83.15
7991.539,396.52,516.29,303.76,-167.32,-355.81,-235.60,83.15,83.15,83.15
7991.586,396.17,472.43,301.90,-172.02,-334.29,-235.53,89.96,89.96,89.96
7991.617,396.17,472.43,301.90,-172.02,-334.29,-235.53,89.96,89.96,89.96
7991.679,442.41,474.94,302.47,-193.22,-337.93,-231.46,89.96,89.96,89.96
7991.711,442.41,474.94,302.47,-193.22,-337.93,-231.46,89.96,89.96,89.96
7991.757,427.14,498.37,306.63,-186.88,-349.05,-232.95,89.96,89.96,89.96
7991.789,427.14,498.37,306.63,-186.88,-349.05,-232.95,89.96,89.96,89.96
7991.836,466.27,467.72,307.44,-204.18,-343.75,-234.68,129.08,129.08,129.08
7991.867,466.27,467.72,307.44,-204.18,-343.75,-234.68,129.08,129.08,129.08
7991.898,451.27,498.23,326.09,-203.74,-357.15,-233.94,129.08,129.08,129.08
7991.945,451.27,498.23,326.09,-203.74,-357.15,-233.94,129.08,129.08,129.08
7991.976,422.41,460.49,305.32,-184.42,-329.55,-234.44,129.08,129.08,129.08
7992.007,422.41,460.49,305.32,-184.42,-329.55,-234.44,129.08,129.08,129.08
7992.054,422.41,460.49,305.32,-184.42,-329.55,-234.44,129.08,129.08,129.08
7992.101,430.11,497.86,301.64,-187.45,-348.07,-233.27,93.55,93.55,93.55
7992.148,430.58,471.35,302.33,-186.12,-334.89,-234.69,93.55,93.55,93.55
7992.206,430.58,471.35,302.33,-186.12,-334.89,-234.69,93.55,93.55,93.55
7992.237,430.32,418.49,305.05,-170.44,-306.79,-238.36,93.55,93.55,93.55
7992.284,430.32,418.49,305.05,-170.44,-306.79,-238.36,93.55,93.55,93.55
7992.315,459.30,444.28,304.36,-193.58,-326.78,-236.45,95.73,95.73,95.73
7992.362,459.30,444.28,304.36,-193.58,-326.78,-236.45,95.73,95.73,95.73
7992.393,398.23,449.09,298.46,-172.00,-321.64,-237.50,95.73,95.73,95.73
