TIME,WL1,WL2,WL3,VARL1,VARL2,VARL3,K-FACTORL1,K-FACTORL2,K-FACTORL3
9025.563,333.46,476.15,407.42,-136.71,-350.18,-228.96,80.78,80.78,80.78
9025.626,333.46,476.15,407.42,-136.71,-350.18,-228.96,80.78,80.78,80.78
9025.657,364.65,520.42,404.89,-169.85,-371.91,-224.21,80.78,80.78,80.78
9025.704,364.65,520.42,404.89,-169.85,-371.91,-224.21,80.78,80.78,80.78
9025.735,369.33,476.64,407.50,-172.35,-362.37,-229.14,80.78,80.78,80.78
9025.782,369.33,476.64,407.50,-172.35,-362.37,-229.14,80.78,80.78,80.78
9025.829,372.49,461.58,401.84,-173.37,-355.60,-229.68,82.94,82.94,82.94
9025.86,372.49,461.58,401.84,-173.37,-355.60,-229.68,82.94,82.94,82.94
9025.894,374.22,514.02,399.37,-168.77,-372.52,-226.67,82.94,82.94,82.94
9025.94,374.22,514.02,399.37,-168.77,-372.52,-226.67,82.94,82.94,82.94
9025.987,352.01,490.79,401.73,-157.48,-362.79,-229.43,82.94,82.94,82.94
9026.018,352.01,490.79,401.73,-157.48,-362.79,-229.43,82.94,82.94,82.94
9026.049,352.01,490.79,401.73,-157.48,-362.79,-229.43,82.94,82.94,82.94
9026.096,335.98,520.41,395.70,-138.17,-367.86,-230.81,78.38,78.38,78.38
9026.127,335.98,520.41,395.70,-138.17,-367.86,-230.81,78.38,78.38,78.38
9026.163,366.23,464.68,404.74,-174.43,-352.94,-229.53,78.38,78.38,78.38
9026.201,366.23,464.68,404.74,-174.43,-352.94,-229.53,78.38,78.38,78.38
9026.232,365.32,512.99,401.59,-167.99,-378.01,-226.84,78.38,78.38,78.38
9026.279,365.32,512.99,401.59,-167.99,-378.01,-226.84,78.38,78.38,78.38
9026.326,357.66,514.46,397.08,-166.37,-369.71,-224.78,60.66,60.66,60.66
9026.357,357.66,514.46,397.08,-166.37,-369.71,-224.78,60.66,60.66,60.66
9026.404,388.23,499.57,398.52,-175.41,-371.59,-222.48,60.66,60.66,60.66
9026.435,388.23,499.57,398.52,-175.41,-371.59,-222.48,60.66,60.66,60.66
9026.466,388.23,499.57,398.52,-175.41,-371.59,-222.48,60.66,60.66,60.66
9026.513,375.46,476.21,406.36,-172.53,-357.78,-223.81,60.66,60.66,60.66
9026.544,375.46,476.21,406.36,-172.53,-357.78,-223.81,60.66,60.66,60.66
9026.576,369.86,503.96,402.61,-176.95,-362.23,-223.60,82.02,82.02,82.02
9026.638,369.86,503.96,402.61,-176.95,-362.23,-223.60,82.02,82.02,82.02
9026.669,378.44,502.38,400.82,-178.26,-367.41,-222.50,82.02,82.02,82.02
9026.716,378.44,502.38,400.82,-178.26,-367.41,-222.50,82.02,82.02,82.02
